file,url,title,words,unique_shingles,unique_share,inbound_links,gsc_impressions,commercial,strategic,action,reason
knowledge-center/globe-angle-valve.html,https://pishtaj.ir/knowledge-center/globe-angle-valve.html,مقایسه شیر Globe و Angle Valve | پیشرو تجهیز فرتاک,1807,180,0.124,4,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (180 یکتا) — باید واقعاً نوشته شود
knowledge-center/tilting-disc-check-valve.html,https://pishtaj.ir/knowledge-center/tilting-disc-check-valve.html,راهنمای شیر Tilting Disc Check Valve | پیشرو تجهیز فرتاک,1801,176,0.122,2,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (176 یکتا) — باید واقعاً نوشته شود
knowledge-center/ndt-inspection-industrial-guide.html,https://pishtaj.ir/knowledge-center/ndt-inspection-industrial-guide.html,راهنمای تست‌های NDT در بازرسی صنعتی | پیشرو تجهیز فرتاک,1662,175,0.132,5,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (175 یکتا) — باید واقعاً نوشته شود
knowledge-center/electric-actuator.html,https://pishtaj.ir/knowledge-center/electric-actuator.html,محرک الکتریکی (Electric Actuator) شیرآلات | پیشرو تجهیز فرتاک,1796,173,0.12,2,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (173 یکتا) — باید واقعاً نوشته شود
knowledge-center/temperature-transmitter-guide.html,https://pishtaj.ir/knowledge-center/temperature-transmitter-guide.html,راهنمای ترانسمیتر دما | پیشرو تجهیز فرتاک,1652,170,0.129,5,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (170 یکتا) — باید واقعاً نوشته شود
knowledge-center/knife-gate-valve.html,https://pishtaj.ir/knowledge-center/knife-gate-valve.html,Knife Gate Valve | پیشرو تجهیز فرتاک,1769,156,0.11,1,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (156 یکتا) — باید واقعاً نوشته شود
knowledge-center/ball-valve-api-6d.html,https://pishtaj.ir/knowledge-center/ball-valve-api-6d.html,Ball Valve API 6D | پیشرو تجهیز فرتاک,1777,155,0.109,3,0,بله,بله,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (155 یکتا) — باید واقعاً نوشته شود
knowledge-center/astm-a106-a53.html,https://pishtaj.ir/knowledge-center/astm-a106-a53.html,مقایسه ASTM A106 و A53 | پیشرو تجهیز فرتاک,1769,153,0.107,3,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (153 یکتا) — باید واقعاً نوشته شود
knowledge-center/globe-gate-valve.html,https://pishtaj.ir/knowledge-center/globe-gate-valve.html,مقایسه Globe و Gate Valve | پیشرو تجهیز فرتاک,1780,153,0.108,6,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (153 یکتا) — باید واقعاً نوشته شود
knowledge-center/butterfly-valve-api-609-concentric-offset.html,https://pishtaj.ir/knowledge-center/butterfly-valve-api-609-concentric-offset.html,Butterfly Valve API 609 | پیشرو تجهیز فرتاک,1769,151,0.106,2,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (151 یکتا) — باید واقعاً نوشته شود
knowledge-center/nace-mr0175.html,https://pishtaj.ir/knowledge-center/nace-mr0175.html,استاندارد NACE MR0175 در لوله و فلنج | پیشرو تجهیز فرتاک,1772,146,0.103,3,0,بله,بله,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (146 یکتا) — باید واقعاً نوشته شود
knowledge-center/api-5l-x70.html,https://pishtaj.ir/knowledge-center/api-5l-x70.html,لوله API 5L X70 | پیشرو تجهیز فرتاک,1742,139,0.099,3,0,بله,بله,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (139 یکتا) — باید واقعاً نوشته شود
knowledge-center/high-temperature.html,https://pishtaj.ir/knowledge-center/high-temperature.html,انتخاب شیر برای دمای بالا (High Temperature) | پیشرو تجهیز فرتاک,1755,139,0.099,2,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (139 یکتا) — باید واقعاً نوشته شود
knowledge-center/api-5l-psl2-psl1.html,https://pishtaj.ir/knowledge-center/api-5l-psl2-psl1.html,لوله API 5L PSL2 | پیشرو تجهیز فرتاک,1765,138,0.098,5,0,بله,بله,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (138 یکتا) — باید واقعاً نوشته شود
knowledge-center/psv-prv-api-520-api-526.html,https://pishtaj.ir/knowledge-center/psv-prv-api-520-api-526.html,شیر اطمینان PSV/PRV | پیشرو تجهیز فرتاک,1752,137,0.097,4,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (137 یکتا) — باید واقعاً نوشته شود
knowledge-center/rosemount-3051.html,https://pishtaj.ir/knowledge-center/rosemount-3051.html,ترانسمیتر فشار Rosemount 3051؛ مشخصات فنی و نصب | پیشرو تجهیز فرتاک,1768,137,0.097,4,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (137 یکتا) — باید واقعاً نوشته شود
knowledge-center/yokogawa-eja.html,https://pishtaj.ir/knowledge-center/yokogawa-eja.html,ترانسمیتر فشار Yokogawa EJA | پیشرو تجهیز فرتاک,1758,136,0.096,1,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (136 یکتا) — باید واقعاً نوشته شود
knowledge-center/api-600.html,https://pishtaj.ir/knowledge-center/api-600.html,راهنمای شیر دروازه‌ای API 600 | پیشرو تجهیز فرتاک,1741,133,0.094,3,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (133 یکتا) — باید واقعاً نوشته شود
knowledge-center/class-i-class-vi.html,https://pishtaj.ir/knowledge-center/class-i-class-vi.html,مقایسه نرخ نشتی شیرآلات | پیشرو تجهیز فرتاک,1754,131,0.093,2,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (131 یکتا) — باید واقعاً نوشته شود
knowledge-center/api-5l-x52.html,https://pishtaj.ir/knowledge-center/api-5l-x52.html,API 5L X52 مشخصات کامل خطوط انتقال | پیشرو تجهیز فرتاک,1662,130,0.097,5,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (130 یکتا) — باید واقعاً نوشته شود
knowledge-center/check-valve-swing-lift-dual-plate.html,https://pishtaj.ir/knowledge-center/check-valve-swing-lift-dual-plate.html,مقایسه شیر Check Valve | پیشرو تجهیز فرتاک,1753,130,0.093,5,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (130 یکتا) — باید واقعاً نوشته شود
knowledge-center/nozzle-check-valve.html,https://pishtaj.ir/knowledge-center/nozzle-check-valve.html,شیر Nozzle Check Valve | پیشرو تجهیز فرتاک,1752,129,0.092,7,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (129 یکتا) — باید واقعاً نوشته شود
knowledge-center/rosemount-644.html,https://pishtaj.ir/knowledge-center/rosemount-644.html,ترانسمیتر دما Rosemount 644 | پیشرو تجهیز فرتاک,1757,128,0.091,2,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (128 یکتا) — باید واقعاً نوشته شود
knowledge-center/astm-a209.html,https://pishtaj.ir/knowledge-center/astm-a209.html,راهنمای لوله ASTM A209 | پیشرو تجهیز فرتاک,1738,127,0.091,10,0,بله,بله,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (127 یکتا) — باید واقعاً نوشته شود
knowledge-center/gearbox-handwheel-worm-gear.html,https://pishtaj.ir/knowledge-center/gearbox-handwheel-worm-gear.html,راهنمای Gearbox شیرآلات | پیشرو تجهیز فرتاک,1746,127,0.091,2,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (127 یکتا) — باید واقعاً نوشته شود
knowledge-center/astm-a213.html,https://pishtaj.ir/knowledge-center/astm-a213.html,لوله ASTM A213 | پیشرو تجهیز فرتاک,1738,126,0.09,10,0,بله,بله,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (126 یکتا) — باید واقعاً نوشته شود
knowledge-center/plug-valve-lubricated-non-lubricated.html,https://pishtaj.ir/knowledge-center/plug-valve-lubricated-non-lubricated.html,راهنمای Plug Valve | پیشرو تجهیز فرتاک,1740,126,0.09,3,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (126 یکتا) — باید واقعاً نوشته شود
knowledge-center/stainless-steel.html,https://pishtaj.ir/knowledge-center/stainless-steel.html,شیر Stainless Steel | پیشرو تجهیز فرتاک,1752,125,0.089,6,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (125 یکتا) — باید واقعاً نوشته شود
knowledge-center/en-10204-certificate-guide.html,https://pishtaj.ir/knowledge-center/en-10204-certificate-guide.html,راهنمای کامل EN 10204؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1608,124,0.097,5,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (124 یکتا) — باید واقعاً نوشته شود
knowledge-center/shell-seat-closure.html,https://pishtaj.ir/knowledge-center/shell-seat-closure.html,تست شیرآلات | پیشرو تجهیز فرتاک,1745,123,0.088,2,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (123 یکتا) — باید واقعاً نوشته شود
knowledge-center/astm-a312.html,https://pishtaj.ir/knowledge-center/astm-a312.html,راهنمای لوله ASTM A312 | پیشرو تجهیز فرتاک,1737,122,0.087,9,0,بله,بله,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (122 یکتا) — باید واقعاً نوشته شود
knowledge-center/astm-jis.html,https://pishtaj.ir/knowledge-center/astm-jis.html,مقایسه استاندارد ASTM و JIS در پایپینگ | پیشرو تجهیز فرتاک,1743,122,0.087,4,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (122 یکتا) — باید واقعاً نوشته شود
knowledge-center/angle-valve.html,https://pishtaj.ir/knowledge-center/angle-valve.html,راهنمای شیر زاویه‌ای (Angle Valve) | پیشرو تجهیز فرتاک,1740,121,0.087,16,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (121 یکتا) — باید واقعاً نوشته شود
knowledge-center/article-002.html,https://pishtaj.ir/knowledge-center/article-002.html,مقایسه لوله کربن استیل و استینلس استیل | پیشرو تجهیز فرتاک,1739,121,0.087,24,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (121 یکتا) — باید واقعاً نوشته شود
knowledge-center/cryogenic-valve-lng.html,https://pishtaj.ir/knowledge-center/cryogenic-valve-lng.html,شیر برودتی (Cryogenic Valve) | پیشرو تجهیز فرتاک,1737,121,0.087,2,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (121 یکتا) — باید واقعاً نوشته شود
knowledge-center/astm-a182-f304-f316.html,https://pishtaj.ir/knowledge-center/astm-a182-f304-f316.html,ASTM A182 F304/F316 | پیشرو تجهیز فرتاک,1728,120,0.086,1,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (120 یکتا) — باید واقعاً نوشته شود
knowledge-center/ghz-80.html,https://pishtaj.ir/knowledge-center/ghz-80.html,ترانسمیتر سطح راداری GHz 80 | پیشرو تجهیز فرتاک,1747,120,0.086,2,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (120 یکتا) — باید واقعاً نوشته شود
knowledge-center/lv-iec-61439.html,https://pishtaj.ir/knowledge-center/lv-iec-61439.html,تابلو LV | پیشرو تجهیز فرتاک,1754,120,0.086,2,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (120 یکتا) — باید واقعاً نوشته شود
knowledge-center/pilot-operated-valve.html,https://pishtaj.ir/knowledge-center/pilot-operated-valve.html,شیر پایلوت (Pilot Operated Valve) | پیشرو تجهیز فرتاک,1736,120,0.086,1,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (120 یکتا) — باید واقعاً نوشته شود
knowledge-center/ut.html,https://pishtaj.ir/knowledge-center/ut.html,راهنمای تست UT لوله (فراصوت) | پیشرو تجهیز فرتاک,1736,120,0.086,2,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (120 یکتا) — باید واقعاً نوشته شود
knowledge-center/article-001.html,https://pishtaj.ir/knowledge-center/article-001.html,تست هیدرواستاتیک لوله | پیشرو تجهیز فرتاک,1737,119,0.086,24,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (119 یکتا) — باید واقعاً نوشته شود
knowledge-center/article-003.html,https://pishtaj.ir/knowledge-center/article-003.html,راهنمای انتخاب شیر بر اساس کلاس فشار | پیشرو تجهیز فرتاک,1733,118,0.084,24,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (118 یکتا) — باید واقعاً نوشته شود
knowledge-center/astm-a105.html,https://pishtaj.ir/knowledge-center/astm-a105.html,ASTM A105 | پیشرو تجهیز فرتاک,1733,118,0.084,10,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (118 یکتا) — باید واقعاً نوشته شود
knowledge-center/astm-a234-wpb.html,https://pishtaj.ir/knowledge-center/astm-a234-wpb.html,ASTM A234 WPB | پیشرو تجهیز فرتاک,1733,118,0.084,2,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (118 یکتا) — باید واقعاً نوشته شود
knowledge-center/astm-a403-wp304-wp316.html,https://pishtaj.ir/knowledge-center/astm-a403-wp304-wp316.html,ASTM A403 WP304/WP316 | پیشرو تجهیز فرتاک,1735,118,0.084,1,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (118 یکتا) — باید واقعاً نوشته شود
knowledge-center/diaphragm-valve.html,https://pishtaj.ir/knowledge-center/diaphragm-valve.html,Diaphragm Valve | پیشرو تجهیز فرتاک,1729,118,0.085,15,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (118 یکتا) — باید واقعاً نوشته شود
knowledge-center/mv-iec-62271.html,https://pishtaj.ir/knowledge-center/mv-iec-62271.html,تابلو MV | پیشرو تجهیز فرتاک,1750,118,0.084,4,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (118 یکتا) — باید واقعاً نوشته شود
knowledge-center/asme-b16-5.html,https://pishtaj.ir/knowledge-center/asme-b16-5.html,ASME B16.5 | پیشرو تجهیز فرتاک,1754,117,0.084,5,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (117 یکتا) — باید واقعاً نوشته شود
knowledge-center/asme-b31-3.html,https://pishtaj.ir/knowledge-center/asme-b31-3.html,ASME B31.3 | پیشرو تجهیز فرتاک,1723,117,0.084,3,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (117 یکتا) — باید واقعاً نوشته شود
knowledge-center/astm-a105-astm-a350-lf2.html,https://pishtaj.ir/knowledge-center/astm-a105-astm-a350-lf2.html,مقایسه ASTM A105 و ASTM A350 LF2 | پیشرو تجهیز فرتاک,1738,117,0.084,3,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (117 یکتا) — باید واقعاً نوشته شود
knowledge-center/pinch-valve.html,https://pishtaj.ir/knowledge-center/pinch-valve.html,Pinch Valve | پیشرو تجهیز فرتاک,1728,117,0.084,9,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (117 یکتا) — باید واقعاً نوشته شود
knowledge-center/article-027.html,https://pishtaj.ir/knowledge-center/article-027.html,مقایسه شیر فولادی و چدنی | پیشرو تجهیز فرتاک,1737,116,0.083,1,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (116 یکتا) — باید واقعاً نوشته شود
knowledge-center/cerabar.html,https://pishtaj.ir/knowledge-center/cerabar.html,ترانسمیتر فشار اندرس هاسر Cerabar | پیشرو تجهیز فرتاک,1744,116,0.083,1,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (116 یکتا) — باید واقعاً نوشته شود
knowledge-center/din-ansi.html,https://pishtaj.ir/knowledge-center/din-ansi.html,مقایسه استاندارد DIN و ANSI در پایپینگ | پیشرو تجهیز فرتاک,1740,116,0.083,2,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (116 یکتا) — باید واقعاً نوشته شود
knowledge-center/dpt.html,https://pishtaj.ir/knowledge-center/dpt.html,ترانسمیتر اختلاف فشار DPT | پیشرو تجهیز فرتاک,1750,116,0.083,3,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (116 یکتا) — باید واقعاً نوشته شود
knowledge-center/article-014.html,https://pishtaj.ir/knowledge-center/article-014.html,تامین تجهیزات خطوط لوله انتقال | پیشرو تجهیز فرتاک,1727,115,0.083,1,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (115 یکتا) — باید واقعاً نوشته شود
knowledge-center/vendor-qualification.html,https://pishtaj.ir/knowledge-center/vendor-qualification.html,راهنمای تأیید صلاحیت تامین‌کننده (Vendor Qualification),1741,115,0.082,4,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (115 یکتا) — باید واقعاً نوشته شود
knowledge-center/article-031.html,https://pishtaj.ir/knowledge-center/article-031.html,مقایسه برندهای شیرآلات اروپایی و آسیایی | پیشرو تجهیز فرتاک,1738,114,0.082,1,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (114 یکتا) — باید واقعاً نوشته شود
knowledge-center/asme-b16-34.html,https://pishtaj.ir/knowledge-center/asme-b16-34.html,استاندارد ASME B16.34 | پیشرو تجهیز فرتاک,1718,114,0.082,3,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (114 یکتا) — باید واقعاً نوشته شود
knowledge-center/article-023.html,https://pishtaj.ir/knowledge-center/article-023.html,انتخاب شیر برای خطوط گاز | پیشرو تجهیز فرتاک,1732,113,0.081,1,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (113 یکتا) — باید واقعاً نوشته شود
knowledge-center/asme-b16-9.html,https://pishtaj.ir/knowledge-center/asme-b16-9.html,ASME B16.9 | پیشرو تجهیز فرتاک,1750,113,0.081,5,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (113 یکتا) — باید واقعاً نوشته شود
knowledge-center/article-021.html,https://pishtaj.ir/knowledge-center/article-021.html,انتخاب شیر برای سرویس بخار | پیشرو تجهیز فرتاک,1733,111,0.08,1,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (111 یکتا) — باید واقعاً نوشته شود
knowledge-center/a333-gr-6.html,https://pishtaj.ir/knowledge-center/a333-gr-6.html,راهنمای کامل لوله A333 Gr.6 برای دمای پایین؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1735,109,0.079,3,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (109 یکتا) — باید واقعاً نوشته شود
knowledge-center/api-610.html,https://pishtaj.ir/knowledge-center/api-610.html,API 610 | پیشرو تجهیز فرتاک,1738,108,0.078,3,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (108 یکتا) — باید واقعاً نوشته شود
knowledge-center/article-041.html,https://pishtaj.ir/knowledge-center/article-041.html,ترانسمیتر سطح التراسونیک | پیشرو تجهیز فرتاک,1729,106,0.077,1,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (106 یکتا) — باید واقعاً نوشته شود
knowledge-center/ndt-rt.html,https://pishtaj.ir/knowledge-center/ndt-rt.html,بازرسی NDT با تست رادیوگرافی (RT) | پیشرو تجهیز فرتاک,1731,106,0.077,4,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (106 یکتا) — باید واقعاً نوشته شود
knowledge-center/a53-gr-b.html,https://pishtaj.ir/knowledge-center/a53-gr-b.html,راهنمای خرید لوله A53 Gr.B | پیشرو تجهیز فرتاک,1726,105,0.076,4,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (105 یکتا) — باید واقعاً نوشته شود
knowledge-center/api-617.html,https://pishtaj.ir/knowledge-center/api-617.html,API 617 | پیشرو تجهیز فرتاک,1711,105,0.076,1,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (105 یکتا) — باید واقعاً نوشته شود
knowledge-center/ndt-ut.html,https://pishtaj.ir/knowledge-center/ndt-ut.html,بازرسی NDT با تست فراصوت (UT) | پیشرو تجهیز فرتاک,1733,105,0.076,4,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (105 یکتا) — باید واقعاً نوشته شود
knowledge-center/article-007.html,https://pishtaj.ir/knowledge-center/article-007.html,کالیبراسیون ترانسمیتر دما | پیشرو تجهیز فرتاک,1728,104,0.075,7,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (104 یکتا) — باید واقعاً نوشته شود
knowledge-center/article-052.html,https://pishtaj.ir/knowledge-center/article-052.html,مقایسه برندهای ترانسمیتر صنعتی | پیشرو تجهیز فرتاک,1726,104,0.075,1,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (104 یکتا) — باید واقعاً نوشته شود
knowledge-center/astm-a53-gr-b.html,https://pishtaj.ir/knowledge-center/astm-a53-gr-b.html,مشخصات لوله ASTM A53 Gr.B | پیشرو تجهیز فرتاک,1720,104,0.075,10,0,بله,بله,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (104 یکتا) — باید واقعاً نوشته شود
knowledge-center/article-006.html,https://pishtaj.ir/knowledge-center/article-006.html,ترانسمیتر سطح هیدرواستاتیک | پیشرو تجهیز فرتاک,1724,103,0.075,24,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (103 یکتا) — باید واقعاً نوشته شود
knowledge-center/erw.html,https://pishtaj.ir/knowledge-center/erw.html,مقایسه لوله جوشی ERW و لوله اسپیرال | پیشرو تجهیز فرتاک,1714,100,0.073,3,0,بله,بله,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (100 یکتا) — باید واقعاً نوشته شود
knowledge-center/article-012.html,https://pishtaj.ir/knowledge-center/article-012.html,تامین تجهیزات صنعت فولاد | پیشرو تجهیز فرتاک,1719,99,0.072,1,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (99 یکتا) — باید واقعاً نوشته شود
knowledge-center/article-013.html,https://pishtaj.ir/knowledge-center/article-013.html,تامین تجهیزات نیروگاه سیکل ترکیبی | پیشرو تجهیز فرتاک,1719,98,0.071,1,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (98 یکتا) — باید واقعاً نوشته شود
knowledge-center/article-017.html,https://pishtaj.ir/knowledge-center/article-017.html,تامین تجهیزات صنعت سیمان | پیشرو تجهیز فرتاک,1719,98,0.071,1,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (98 یکتا) — باید واقعاً نوشته شود
knowledge-center/asme-b31-1.html,https://pishtaj.ir/knowledge-center/asme-b31-1.html,ASME B31.1 | پیشرو تجهیز فرتاک,1710,97,0.071,3,0,خیر,بله,بازنویسی فوری,موضوعِ استانداردی/حیاتی برای پروژه · موضوع مهم ولی محتوای قالبی (97 یکتا) — باید واقعاً نوشته شود
knowledge-center/article-009.html,https://pishtaj.ir/knowledge-center/article-009.html,قرارداد تامین صنعتی | پیشرو تجهیز فرتاک,1716,95,0.069,1,0,بله,خیر,بازنویسی فوری,هم‌راستا با حوزهٔ فروش/تامین · موضوع مهم ولی محتوای قالبی (95 یکتا) — باید واقعاً نوشته شود
