file,url,folder,title,title_len,desc,desc_len,canonical,robots,h1,h1_count,h2_count,words,images,img_no_alt,internal_links,schema,hreflang,lang,sitemap,size_kb,issues
knowledge-center/kc-ppe-selection-by-hazard-category.html,https://pishtaj.ir/knowledge-center/kc-ppe-selection-by-hazard-category.html,knowledge-center,راهنمای انتخاب PPE بر اساس دستهٔ خطر | پیشرو تجهیز فرتاک,56,راهنمای فنی انتخاب تجهیزات حفاظت فردی متناسب با نوع خطر — انتخاب دستکش شیمیایی، رتبه حرارتی Arc Flash، تجهیز تنفسی و سیستم جلوگیری از سقوط…,139,https://pishtaj.ir/knowledge-center/kc-ppe-selection-by-hazard-category.html,"index, follow",راهنمای انتخاب تجهیزات حفاظت فردی (PPE) بر اساس دستهٔ خطر,1,22,1856,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,39.3,
knowledge-center/kc-ppe.html,https://pishtaj.ir/knowledge-center/kc-ppe.html,knowledge-center,راهنمای کامل تجهیزات حفاظت فردی (PPE) صنعتی؛ مشخصات و قیمت,58,راهنمای کامل تجهیزات حفاظت فردی (PPE) صنعتی — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت، گاز و پتروشیمی…,162,https://pishtaj.ir/knowledge-center/kc-ppe.html,"index, follow",راهنمای کامل تجهیزات حفاظت فردی (PPE) صنعتی,1,10,1692,2,0,35,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,38.0,
knowledge-center/kc-pressure-gauge-glycerin-fill-guide.html,https://pishtaj.ir/knowledge-center/kc-pressure-gauge-glycerin-fill-guide.html,knowledge-center,گیج فشار پرشده با گلیسیرین | پیشرو تجهیز فرتاک,46,راهنمای فنی گیج فشار پرشده با گلیسیرین یا سیلیکون برای محیط‌های ارتعاشی و پالسی، مقایسه دو نوع مایع میراگر، و ترکیب با Diaphragm Seal برای سیالات چسبناک…,153,https://pishtaj.ir/knowledge-center/kc-pressure-gauge-glycerin-fill-guide.html,"index, follow",کاربرد گیج فشار پرشده با گلیسیرین در محیط‌های ارتعاشی و پالسی,1,13,1777,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,38.1,
knowledge-center/kc-pressure-gauge.html,https://pishtaj.ir/knowledge-center/kc-pressure-gauge.html,knowledge-center,راهنمای کامل گیج فشار (Pressure Gauge)؛ مشخصات و قیمت | پیشرو,61,راهنمای کامل گیج فشار (Pressure Gauge) — انواع و کالیبراسیون — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های…,159,https://pishtaj.ir/knowledge-center/kc-pressure-gauge.html,"index, follow",راهنمای کامل گیج فشار (Pressure Gauge) — انواع و کالیبراسیون,1,11,1757,2,0,35,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,40.2,
knowledge-center/kc-pressure-transmitter-range-selection.html,https://pishtaj.ir/knowledge-center/kc-pressure-transmitter-range-selection.html,knowledge-center,انتخاب رنج ترانسمیتر فشار | پیشرو تجهیز فرتاک,45,راهنمای فنی انتخاب رنج صحیح ترانسمیتر فشار، مفهوم Turndown Ratio، اثر انتخاب رنج نامناسب بر دقت اندازه‌گیری و پایداری حلقه کنترل، و مزیت ترانسمیترهای مالتی‌رنج…,160,https://pishtaj.ir/knowledge-center/kc-pressure-transmitter-range-selection.html,"index, follow",راهنمای انتخاب رنج صحیح ترانسمیتر فشار,1,13,1863,2,0,36,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,41.8,
knowledge-center/kc-project-management-equipment-supply.html,https://pishtaj.ir/knowledge-center/kc-project-management-equipment-supply.html,knowledge-center,راهنمای کامل مدیریت پروژه در تامین تجهیزات صنعتی,48,راهنمای کامل مدیریت پروژه در تامین تجهیزات صنعتی — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…,151,https://pishtaj.ir/knowledge-center/kc-project-management-equipment-supply.html,"index, follow",راهنمای کامل مدیریت پروژه در تامین تجهیزات صنعتی,1,10,1687,2,0,34,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,37.2,
knowledge-center/kc-protective-relay-coordination-curve.html,https://pishtaj.ir/knowledge-center/kc-protective-relay-coordination-curve.html,knowledge-center,منحنی هماهنگی رله‌های حفاظتی (Coordination) | پیشرو تجهیز فرتاک,63,راهنمای فنی هماهنگی رله‌های حفاظتی صنعتی — اصل Time Grading، فاصلهٔ زمانی CTI، منحنی معکوس زمان-جریان و تفاوت رله دیفرانسیل با اضافه‌جریان…,139,https://pishtaj.ir/knowledge-center/kc-protective-relay-coordination-curve.html,"index, follow",راهنمای منحنی هماهنگی رله‌های حفاظتی (Protective Relay Coordination),1,19,1826,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,39.5,
knowledge-center/kc-psv-set-pressure-blowdown-adjustment.html,https://pishtaj.ir/knowledge-center/kc-psv-set-pressure-blowdown-adjustment.html,knowledge-center,تنظیم فشار ست و Blowdown شیر اطمینان PSV | پیشرو تجهیز فرتاک,60,راهنمای فنی تنظیم دقیق فشار ست و درصد Blowdown شیر اطمینان — جلوگیری از Chattering، تاثیر پس‌فشار متغیر و شیرهای Balanced Bellows طبق API 527…,142,https://pishtaj.ir/knowledge-center/kc-psv-set-pressure-blowdown-adjustment.html,"index, follow",راهنمای تنظیم فشار ست (Set Pressure) و Blowdown شیر اطمینان,1,20,1908,2,0,35,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,40.8,
knowledge-center/kc-psv.html,https://pishtaj.ir/knowledge-center/kc-psv.html,knowledge-center,راهنمای کامل شیرهای اطمینان (PSV)؛ مشخصات و قیمت | پیشرو تجهیز,62,راهنمای کامل شیرهای اطمینان (PSV) — انواع، سایزینگ و نصب — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…,159,https://pishtaj.ir/knowledge-center/kc-psv.html,"index, follow",راهنمای کامل شیرهای اطمینان (PSV) — انواع، سایزینگ و نصب,1,12,1997,2,0,37,TechArticle|Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,44.1,
knowledge-center/kc-purchase-order-management.html,https://pishtaj.ir/knowledge-center/kc-purchase-order-management.html,knowledge-center,راهنمای کامل مدیریت سفارشات خرید (Purchase Order Management),60,راهنمای کامل مدیریت سفارشات خرید (Purchase Order Management) — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های…,159,https://pishtaj.ir/knowledge-center/kc-purchase-order-management.html,"index, follow",راهنمای کامل مدیریت سفارشات خرید (Purchase Order Management),1,10,1714,2,0,35,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,38.4,
knowledge-center/kc-purchase-order-terms-conditions-guide.html,https://pishtaj.ir/knowledge-center/kc-purchase-order-terms-conditions-guide.html,knowledge-center,بندهای حقوقی سفارش خرید (PO) | پیشرو تجهیز فرتاک,48,راهنمای بندهای حقوقی و تجاری مهم در سفارش خرید تجهیزات صنعتی شامل خسارت تاخیر (LD)، نقطه شروع گارانتی، انتخاب صحیح Incoterm و بند فورس ماژور…,141,https://pishtaj.ir/knowledge-center/kc-purchase-order-terms-conditions-guide.html,"index, follow",بندهای حقوقی و تجاری حیاتی در متن سفارش خرید (PO),1,12,1795,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,37.8,
knowledge-center/kc-radar-level-transmitter-tank-installation.html,https://pishtaj.ir/knowledge-center/kc-radar-level-transmitter-tank-installation.html,knowledge-center,نصب صحیح ترانسمیتر سطح راداری در مخازن | پیشرو تجهیز فرتاک,58,راهنمای فنی نصب ترانسمیتر سطح راداری در مخازن ذخیره — فاصلهٔ ایمن از دیواره، تداخل موانع داخلی، لولهٔ آرام‌کننده و کالیبراسیون نرم‌افزاری پس از نصب…,148,https://pishtaj.ir/knowledge-center/kc-radar-level-transmitter-tank-installation.html,"index, follow",راهنمای نصب صحیح ترانسمیتر سطح راداری در مخازن ذخیره,1,22,1937,2,0,35,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,42.8,
knowledge-center/kc-reciprocating-pump-packing-seal-guide.html,https://pishtaj.ir/knowledge-center/kc-reciprocating-pump-packing-seal-guide.html,knowledge-center,آب‌بندی Packing پمپ رفت‌وبرگشتی | پیشرو تجهیز فرتاک,51,راهنمای فنی انتخاب پکینگ پمپ رفت‌وبرگشتی، انواع متریال PTFE و گرافیت، علل نشتی و فرسایش زودرس، و رویه صحیح نصب و تنظیم آب‌بندی ساقه پیستون…,139,https://pishtaj.ir/knowledge-center/kc-reciprocating-pump-packing-seal-guide.html,"index, follow",راهنمای انتخاب و نگهداری آب‌بندی (Packing/Seal) در پمپ‌های رفت‌وبرگشتی,1,14,1790,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,39.3,
knowledge-center/kc-reciprocating-pump.html,https://pishtaj.ir/knowledge-center/kc-reciprocating-pump.html,knowledge-center,راهنمای کامل پمپ‌های رفت و برگشتی (Reciprocating Pump),54,راهنمای کامل پمپ‌های رفت و برگشتی (Reciprocating Pump) — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…,157,https://pishtaj.ir/knowledge-center/kc-reciprocating-pump.html,"index, follow",راهنمای کامل پمپ‌های رفت و برگشتی (Reciprocating Pump),1,11,1767,2,0,35,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,40.5,
knowledge-center/kc-refinery-distillation-column-tray-design.html,https://pishtaj.ir/knowledge-center/kc-refinery-distillation-column-tray-design.html,knowledge-center,طراحی سینی برج تقطیر پالایشگاه | پیشرو تجهیز فرتاک,50,راهنمای فنی طراحی سینی برج تقطیر پالایشگاه — مقایسه سینی سوراخ‌دار و دریچه‌ای، پدیدهٔ طغیان و Weeping، راندمان سینی واقعی و بازرسی حین Turnaround…,146,https://pishtaj.ir/knowledge-center/kc-refinery-distillation-column-tray-design.html,"index, follow",راهنمای طراحی سینی برج تقطیر پالایشگاه (Distillation Column Tray),1,20,1842,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,39.9,
knowledge-center/kc-rtd-thermocouple-thermistor.html,https://pishtaj.ir/knowledge-center/kc-rtd-thermocouple-thermistor.html,knowledge-center,راهنمای کامل سنسورهای دما؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,60,"راهنمای کامل سنسورهای دما — RTD, Thermocouple, Thermistor — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…",160,https://pishtaj.ir/knowledge-center/kc-rtd-thermocouple-thermistor.html,"index, follow","راهنمای کامل سنسورهای دما — RTD, Thermocouple, Thermistor",1,11,1723,2,0,35,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,39.8,
knowledge-center/kc-sawh-vs-lsaw-comparison.html,https://pishtaj.ir/knowledge-center/kc-sawh-vs-lsaw-comparison.html,knowledge-center,مقایسه لوله اسپیرال SAWH و LSAW | پیشرو تجهیز فرتاک,51,مقایسه فنی و اقتصادی لوله‌های اسپیرال SAWH و لوله درزدار طولی LSAW، اثر جهت درز جوش بر تنش حلقوی و راهنمای انتخاب برای خطوط انتقال قطر بزرگ…,140,https://pishtaj.ir/knowledge-center/kc-sawh-vs-lsaw-comparison.html,"index, follow",مقایسهٔ لوله‌های اسپیرال (SAWH) با لوله‌های درزدار طولی (LSAW),1,12,1794,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,37.5,
knowledge-center/kc-sawh.html,https://pishtaj.ir/knowledge-center/kc-sawh.html,knowledge-center,راهنمای کامل لوله‌های اسپیرال (SAWH)؛ مشخصات و قیمت | پیشرو تجهیز,65,راهنمای کامل لوله‌های اسپیرال (SAWH) — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت، گاز و پتروشیمی…,155,https://pishtaj.ir/knowledge-center/kc-sawh.html,"index, follow",راهنمای کامل لوله‌های اسپیرال (SAWH),1,12,1887,2,0,35,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,42.2,
knowledge-center/kc-shell-tube-heat-exchanger-tema-guide.html,https://pishtaj.ir/knowledge-center/kc-shell-tube-heat-exchanger-tema-guide.html,knowledge-center,انتخاب کلاس TEMA مبدل Shell & Tube | پیشرو تجهیز فرتاک,54,مقایسه فنی کلاس‌های TEMA-R/C/B و آرایش‌های Fixed Tube Sheet، U-Tube و Floating Head مبدل حرارتی Shell & Tube…؛ همراه نکات قیمت و مسیر استعلام.,142,https://pishtaj.ir/knowledge-center/kc-shell-tube-heat-exchanger-tema-guide.html,"index, follow",انتخاب کلاس TEMA و آرایش مبدل حرارتی Shell & Tube,1,10,1842,2,0,35,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,39.7,
knowledge-center/kc-shell-tube.html,https://pishtaj.ir/knowledge-center/kc-shell-tube.html,knowledge-center,راهنمای کامل مبدل‌های حرارتی Shell &amp; Tube؛ مشخصات و قیمت,60,راهنمای کامل مبدل‌های حرارتی Shell &amp; Tube — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت، گاز و پتروشیمی…,164,https://pishtaj.ir/knowledge-center/kc-shell-tube.html,"index, follow",راهنمای کامل مبدل‌های حرارتی Shell &amp; Tube,1,11,1727,2,0,35,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,39.9,
knowledge-center/kc-slurry-valve-abrasion-wear-life-estimation.html,https://pishtaj.ir/knowledge-center/kc-slurry-valve-abrasion-wear-life-estimation.html,knowledge-center,تخمین عمر سایشی شیرهای دوغاب Slurry Valve | پیشرو تجهیز فرتاک,61,راهنمای فنی تخمین عمر سایشی شیرهای دوغاب — عوامل موثر بر نرخ سایش، مقایسه شیر پینچ/Knife Gate/سرامیکی و محاسبه هزینه کل مالکیت؛ همراه نکات قیمت و مسیر استعلام.,159,https://pishtaj.ir/knowledge-center/kc-slurry-valve-abrasion-wear-life-estimation.html,"index, follow",راهنمای تخمین عمر سایشی (Abrasion Wear Life) شیرهای دوغاب,1,21,1867,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,40.2,
knowledge-center/kc-slurry-valves.html,https://pishtaj.ir/knowledge-center/kc-slurry-valves.html,knowledge-center,راهنمای کامل شیرهای دوغاب (Slurry Valves)؛ مشخصات و قیمت | پیشرو,64,راهنمای کامل شیرهای دوغاب (Slurry Valves) — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت، گاز و پتروشیمی…,160,https://pishtaj.ir/knowledge-center/kc-slurry-valves.html,"index, follow",راهنمای کامل شیرهای دوغاب (Slurry Valves),1,12,1937,2,0,35,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,42.1,
knowledge-center/kc-spare-parts-warehousing-inventory.html,https://pishtaj.ir/knowledge-center/kc-spare-parts-warehousing-inventory.html,knowledge-center,مدیریت انبار قطعات یدکی صنعتی؛ راهنمای کامل | پیشرو تجهیز فرتاک,63,راهنمای مدیریت انبار و موجودی قطعات یدکی صنعتی؛ کدگذاری، حداقل موجودی، MTC، بازرسی، خرید و استعلام قطعات برای پروژه‌های نفت، گاز و پتروشیمی.,140,https://pishtaj.ir/knowledge-center/kc-spare-parts-warehousing-inventory.html,"index, follow",مدیریت انبار قطعات یدکی صنعتی؛ راهنمای کامل,1,11,1730,2,0,39,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,39.2,
knowledge-center/kc-spiral-wound-kammprofile.html,https://pishtaj.ir/knowledge-center/kc-spiral-wound-kammprofile.html,knowledge-center,راهنمای کامل گسکت Spiral Wound و Kammprofile؛ مشخصات و قیمت,59,راهنمای کامل گسکت Spiral Wound و Kammprofile — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت، گاز و پتروشیمی…,163,https://pishtaj.ir/knowledge-center/kc-spiral-wound-kammprofile.html,"index, follow",راهنمای کامل گسکت Spiral Wound و Kammprofile,1,10,1688,2,0,34,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,37.5,
knowledge-center/kc-sru-claus-process-efficiency.html,https://pishtaj.ir/knowledge-center/kc-sru-claus-process-efficiency.html,knowledge-center,راندمان فرآیند کلاوس (Claus) در واحد SRU | پیشرو تجهیز فرتاک,60,راهنمای فنی راندمان فرآیند کلاوس در واحد گوگردزدا — محدودیت ترمودینامیکی، نسبت H2S/SO2، مسمومیت کاتالیست و محاسبهٔ راندمان واقعی از موازنهٔ جرمی…,145,https://pishtaj.ir/knowledge-center/kc-sru-claus-process-efficiency.html,"index, follow",راهنمای راندمان فرآیند کلاوس (Claus Process) در واحد SRU,1,20,1864,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,40.5,
knowledge-center/kc-stainless-steel-pipe-passivation-procedure.html,https://pishtaj.ir/knowledge-center/kc-stainless-steel-pipe-passivation-procedure.html,knowledge-center,پسیو کردن لولهٔ استینلس استیل بعد از جوش | پیشرو تجهیز فرتاک,60,راهنمای اجرایی پسیو کردن لولهٔ استینلس استیل پس از جوشکاری — حذف رنگ‌گرفتگی حرارتی، تفاوت Pickling و Passivation و تست تایید کیفیت طبق ASTM A967…,145,https://pishtaj.ir/knowledge-center/kc-stainless-steel-pipe-passivation-procedure.html,"index, follow",راهنمای رویهٔ پسیو کردن (Passivation) لولهٔ استینلس استیل بعد از جوشکاری,1,21,1883,2,0,39,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,42.1,
knowledge-center/kc-steam-boiler-system.html,https://pishtaj.ir/knowledge-center/kc-steam-boiler-system.html,knowledge-center,راهنمای کامل تجهیزات سیستم بخار و بویلر صنعتی؛ مشخصات و قیمت,60,راهنمای کامل تجهیزات سیستم بخار و بویلر صنعتی — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت، گاز و پتروشیمی…,164,https://pishtaj.ir/knowledge-center/kc-steam-boiler-system.html,"index, follow",راهنمای کامل تجهیزات سیستم بخار و بویلر صنعتی,1,10,1755,2,0,35,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,37.5,
knowledge-center/kc-steam-turbine-blade-erosion-prevention.html,https://pishtaj.ir/knowledge-center/kc-steam-turbine-blade-erosion-prevention.html,knowledge-center,پیشگیری از فرسایش پرهٔ توربین بخار | پیشرو تجهیز فرتاک,54,راهنمای فنی پیشگیری از فرسایش قطرات آب روی پرهٔ توربین بخار — نقش جداکنندهٔ رطوبت، سیستم Reheat، روکش استلایت و بازرسی دورهٔ طبقات آخر توربین…,142,https://pishtaj.ir/knowledge-center/kc-steam-turbine-blade-erosion-prevention.html,"index, follow",راهنمای پیشگیری از فرسایش پرهٔ توربین بخار (Water Droplet Erosion),1,22,1856,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,40.3,
knowledge-center/kc-steel-beam-rebar-specifications.html,https://pishtaj.ir/knowledge-center/kc-steel-beam-rebar-specifications.html,knowledge-center,راهنمای کامل مشخصات فنی تیرآهن و میلگرد صنعتی؛ مشخصات و قیمت,60,راهنمای کامل مشخصات فنی تیرآهن و میلگرد صنعتی — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت، گاز و پتروشیمی…,164,https://pishtaj.ir/knowledge-center/kc-steel-beam-rebar-specifications.html,"index, follow",راهنمای کامل مشخصات فنی تیرآهن و میلگرد صنعتی,1,10,1700,2,0,37,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,38.5,
knowledge-center/kc-steel-continuous-casting-mold-cooling.html,https://pishtaj.ir/knowledge-center/kc-steel-continuous-casting-mold-cooling.html,knowledge-center,خنک‌کاری قالب ریخته‌گری مداوم فولاد | پیشرو تجهیز فرتاک,55,راهنمای فنی خنک‌کاری قالب ریخته‌گری مداوم فولاد — کنترل دبی و ΔT آب، پیشگیری از پارگی Breakout، نقش پودر قالب‌گیری و هماهنگی سرعت ریخته‌گری با ظرفیت خنک‌کاری…,158,https://pishtaj.ir/knowledge-center/kc-steel-continuous-casting-mold-cooling.html,"index, follow",راهنمای خنک‌کاری قالب ریخته‌گری مداوم فولاد (Mold Cooling),1,20,1829,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,40.2,
knowledge-center/kc-steel-industry-equipment.html,https://pishtaj.ir/knowledge-center/kc-steel-industry-equipment.html,knowledge-center,راهنمای کامل تجهیزات صنعت فولاد؛ مشخصات و قیمت | پیشرو تجهیز,60,راهنمای کامل تجهیزات صنعت فولاد — از احیاء مستقیم تا نورد — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…,160,https://pishtaj.ir/knowledge-center/kc-steel-industry-equipment.html,"index, follow",راهنمای کامل تجهیزات صنعت فولاد — از احیاء مستقیم تا نورد,1,10,1729,2,0,35,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,37.2,
knowledge-center/kc-steel-plate-specifications.html,https://pishtaj.ir/knowledge-center/kc-steel-plate-specifications.html,knowledge-center,راهنمای کامل مشخصات فنی ورق‌های فولادی صنعتی؛ مشخصات و قیمت,59,راهنمای کامل مشخصات فنی ورق‌های فولادی صنعتی — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت، گاز و پتروشیمی…,163,https://pishtaj.ir/knowledge-center/kc-steel-plate-specifications.html,"index, follow",راهنمای کامل مشخصات فنی ورق‌های فولادی صنعتی,1,10,1685,2,0,37,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,38.5,
knowledge-center/kc-sulfur-recovery-tail-gas-treatment.html,https://pishtaj.ir/knowledge-center/kc-sulfur-recovery-tail-gas-treatment.html,knowledge-center,واحد تصفیهٔ گاز دنباله TGTU در بازیافت گوگرد | پیشرو تجهیز فرتاک,64,راهنمای فنی واحد تصفیهٔ گاز دنباله (TGTU) — مقایسه فرآیند SCOT و Sub-dew Point، هیدروژناسیون کاتالیستی، واحد آمین گزینشی و پایش پیوستهٔ انتشار SO2…,147,https://pishtaj.ir/knowledge-center/kc-sulfur-recovery-tail-gas-treatment.html,"index, follow",راهنمای واحد تصفیهٔ گاز دنباله (Tail Gas Treatment Unit) در بازیافت گوگرد,1,21,1852,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,40.2,
knowledge-center/kc-sulfur-recovery-unit-sru.html,https://pishtaj.ir/knowledge-center/kc-sulfur-recovery-unit-sru.html,knowledge-center,راهنمای کامل تجهیزات گوگردزدا (Sulfur Recovery Unit - SRU),58,راهنمای کامل تجهیزات گوگردزدا (Sulfur Recovery Unit - SRU) — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…,161,https://pishtaj.ir/knowledge-center/kc-sulfur-recovery-unit-sru.html,"index, follow",راهنمای کامل تجهیزات گوگردزدا (Sulfur Recovery Unit - SRU),1,10,1703,2,0,35,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,38.2,
knowledge-center/kc-sulfur-recovery.html,https://pishtaj.ir/knowledge-center/kc-sulfur-recovery.html,knowledge-center,راهنمای کامل تجهیزات واحد بازیافت گوگرد (Sulfur Recovery),57,راهنمای کامل تجهیزات واحد بازیافت گوگرد (Sulfur Recovery) — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…,160,https://pishtaj.ir/knowledge-center/kc-sulfur-recovery.html,"index, follow",راهنمای کامل تجهیزات واحد بازیافت گوگرد (Sulfur Recovery),1,10,1719,2,0,35,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,38.5,
knowledge-center/kc-supplier-qualification-assessment.html,https://pishtaj.ir/knowledge-center/kc-supplier-qualification-assessment.html,knowledge-center,راهنمای کامل ارزیابی و تایید صلاحیت تامین‌کنندگان,49,راهنمای کامل ارزیابی و تایید صلاحیت تامین‌کنندگان — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…,152,https://pishtaj.ir/knowledge-center/kc-supplier-qualification-assessment.html,"index, follow",راهنمای کامل ارزیابی و تایید صلاحیت تامین‌کنندگان,1,10,1696,2,0,37,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,39.0,
knowledge-center/kc-surge-arrester-emergency-shutdown-valves.html,https://pishtaj.ir/knowledge-center/kc-surge-arrester-emergency-shutdown-valves.html,knowledge-center,راهنمای کامل شیرهای برقگیر و شیرهای قطع اضطراری,47,راهنمای کامل شیرهای برقگیر و شیرهای قطع اضطراری — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…,150,https://pishtaj.ir/knowledge-center/kc-surge-arrester-emergency-shutdown-valves.html,"index, follow",راهنمای کامل شیرهای برقگیر و شیرهای قطع اضطراری,1,12,1927,2,0,37,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,42.7,
knowledge-center/kc-technical-certifications-supplier-qualification.html,https://pishtaj.ir/knowledge-center/kc-technical-certifications-supplier-qualification.html,knowledge-center,راهنمای کامل گواهینامه‌های فنی و صلاحیت تامین‌کنندگان,53,راهنمای کامل گواهینامه‌های فنی و صلاحیت تامین‌کنندگان — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…,156,https://pishtaj.ir/knowledge-center/kc-technical-certifications-supplier-qualification.html,"index, follow",راهنمای کامل گواهینامه‌های فنی و صلاحیت تامین‌کنندگان,1,10,1695,2,0,37,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,39.2,
