file,url,folder,title,title_len,desc,desc_len,canonical,robots,h1,h1_count,h2_count,words,images,img_no_alt,internal_links,schema,hreflang,lang,sitemap,size_kb,issues
knowledge-center/kc-olefin-cracking-furnace-coil-design.html,https://pishtaj.ir/knowledge-center/kc-olefin-cracking-furnace-coil-design.html,knowledge-center,طراحی کویل کورهٔ کراکینگ الفین | پیشرو تجهیز فرتاک,50,راهنمای فنی طراحی کویل کورهٔ کراکینگ الفین — اهمیت زمان اقامت کوتاه، مقایسه آرایش کویل، متریال مقاوم به کربوریزاسیون و پایش دمای سطح لوله؛ همراه نکات قیمت و مسیر استعلام.,170,https://pishtaj.ir/knowledge-center/kc-olefin-cracking-furnace-coil-design.html,"index, follow",راهنمای طراحی کویل کورهٔ کراکینگ الفین (Olefin Cracking Furnace),1,22,1707,2,0,34,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.2,desc-long
knowledge-center/kc-orifice-plate-beta-ratio-sizing.html,https://pishtaj.ir/knowledge-center/kc-orifice-plate-beta-ratio-sizing.html,knowledge-center,محاسبهٔ نسبت بتا صفحهٔ اریفیس (ISO 5167) | پیشرو تجهیز فرتاک,60,راهنمای محاسباتی نسبت بتا (Beta Ratio) صفحهٔ اریفیس طبق ISO 5167 — تعادل افت فشار و دقت، فرآیند گام‌به‌گام سایزینگ و تاثیر بر طول مستقیم لوله موردنیاز؛ همراه نکات قیمت و مسیر استعلام.,183,https://pishtaj.ir/knowledge-center/kc-orifice-plate-beta-ratio-sizing.html,"index, follow",راهنمای محاسبهٔ نسبت بتا (Beta Ratio) صفحهٔ اریفیس طبق ISO 5167,1,20,1683,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,35.7,desc-long
knowledge-center/kc-petrochemical-complex-equipment.html,https://pishtaj.ir/knowledge-center/kc-petrochemical-complex-equipment.html,knowledge-center,راهنمای کامل تجهیزات مجتمع پتروشیمی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,70,راهنمای کامل تجهیزات مجتمع پتروشیمی؛ واحدهای الفین و آروماتیک، کمپرسورها، مبدل‌های حرارتی، برج‌ها و استانداردهای API برای تامین تجهیزات پروژه‌های پتروشیمی؛ همراه نکات قیمت و مسیر استعلام.,187,https://pishtaj.ir/knowledge-center/kc-petrochemical-complex-equipment.html,"index, follow",راهنمای کامل تجهیزات مجتمع پتروشیمی — واحدهای الفین و آروماتیک,1,9,1616,2,0,32,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,34.5,title-long|desc-long
knowledge-center/kc-pipe-support-steel-structure.html,https://pishtaj.ir/knowledge-center/kc-pipe-support-steel-structure.html,knowledge-center,راهنمای کامل سازه فلزی و ساپورت لوله در خطوط لوله کشی صنعتی,59,راهنمای کامل سازه فلزی و ساپورت لوله در خطوط لوله کشی صنعتی — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…؛ همراه نکات قیمت و مسیر استعلام.,195,https://pishtaj.ir/knowledge-center/kc-pipe-support-steel-structure.html,"index, follow",راهنمای کامل سازه فلزی و ساپورت لوله در خطوط لوله کشی صنعتی,1,11,1810,2,0,31,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,38.3,desc-long
knowledge-center/kc-pipe-thermal-insulation.html,https://pishtaj.ir/knowledge-center/kc-pipe-thermal-insulation.html,knowledge-center,راهنمای کامل عایق‌کاری حرارتی لوله‌های صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,79,راهنمای کامل عایق‌کاری حرارتی لوله‌های صنعتی — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت، گاز و پتروشیمی؛ همراه نکات قیمت و مسیر استعلام.,195,https://pishtaj.ir/knowledge-center/kc-pipe-thermal-insulation.html,"index, follow",راهنمای کامل عایق‌کاری حرارتی لوله‌های صنعتی,1,11,1745,2,0,31,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,38.0,title-long|desc-long
knowledge-center/kc-pipe-wall-thickness-corrosion-allowance.html,https://pishtaj.ir/knowledge-center/kc-pipe-wall-thickness-corrosion-allowance.html,knowledge-center,محاسبهٔ ضخامت لوله و حاشیهٔ خوردگی | پیشرو تجهیز فرتاک,54,راهنمای فنی محاسبهٔ ضخامت موردنیاز لوله صنعتی و حاشیهٔ خوردگی طبق ASME B31.3 — فرمول پایه، تعیین CA بر اساس نرخ خوردگی و بازرسی ضخامت‌سنجی دورهٔ؛ همراه نکات قیمت و مسیر استعلام.,177,https://pishtaj.ir/knowledge-center/kc-pipe-wall-thickness-corrosion-allowance.html,"index, follow",راهنمای محاسبهٔ ضخامت لوله و حاشیهٔ خوردگی (Corrosion Allowance),1,20,1646,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,35.9,desc-long
knowledge-center/kc-pipeline-coating-holiday-detection.html,https://pishtaj.ir/knowledge-center/kc-pipeline-coating-holiday-detection.html,knowledge-center,پوشش خط لوله و تشخیص عیب پوشش Holiday | پیشرو تجهیز فرتاک,57,راهنمای فنی تشخیص عیب پوشش خط لوله (Holiday Detection) — مقایسه آشکارساز جرقه‌ای، اسفنج خیس و DCVG، اهمیت بازرسی پیش از دفن و پوشش محل جوش؛ همراه نکات قیمت و مسیر استعلام.,171,https://pishtaj.ir/knowledge-center/kc-pipeline-coating-holiday-detection.html,"index, follow",راهنمای پوشش خط لوله و تشخیص عیب پوشش (Holiday Detection),1,20,1688,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,35.5,desc-long
knowledge-center/kc-pipeline-corrosion-prevention.html,https://pishtaj.ir/knowledge-center/kc-pipeline-corrosion-prevention.html,knowledge-center,راهنمای کامل خوردگی در خطوط لوله و روش‌های پیشگیری,50,راهنمای کامل خوردگی در خطوط لوله و روش‌های پیشگیری — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…؛ همراه نکات قیمت و مسیر استعلام.,186,https://pishtaj.ir/knowledge-center/kc-pipeline-corrosion-prevention.html,"index, follow",راهنمای کامل خوردگی در خطوط لوله و روش‌های پیشگیری,1,11,1810,2,0,32,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,38.2,desc-long
knowledge-center/kc-pipeline-pigging-cleaning-operations.html,https://pishtaj.ir/knowledge-center/kc-pipeline-pigging-cleaning-operations.html,knowledge-center,عملیات پیگینگ و تمیزکاری خط لوله (Pigging) | پیشرو تجهیز فرتاک,62,راهنمای فنی عملیات پیگینگ خط لوله — انواع پیگ فومی/سخت/هوشمند/باچینگ، طراحی Launcher/Receiver، کنترل سرعت پیگ و مدیریت ریسک گیرکردن پیگ؛ همراه نکات قیمت و مسیر استعلام.,168,https://pishtaj.ir/knowledge-center/kc-pipeline-pigging-cleaning-operations.html,"index, follow",راهنمای عملیات پیگینگ و تمیزکاری خط لوله (Pipeline Pigging),1,20,1684,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,35.6,desc-long
knowledge-center/kc-pipeline-welding-npi-qualification.html,https://pishtaj.ir/knowledge-center/kc-pipeline-welding-npi-qualification.html,knowledge-center,تایید صلاحیت جوشکار و روش جوشکاری خط لوله | پیشرو تجهیز فرتاک,61,راهنمای فنی تایید صلاحیت WPS، PQR و WPQ در جوشکاری خط لوله — فرآیند تدوین و تایید روش، محدودهٔ متغیرهای اساسی و مدیریت تمدید صلاحیت جوشکار؛ همراه نکات قیمت و مسیر استعلام.,171,https://pishtaj.ir/knowledge-center/kc-pipeline-welding-npi-qualification.html,"index, follow",راهنمای تایید صلاحیت جوشکار و روش جوشکاری خط لوله (WPS/PQR/WPQ),1,20,1676,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,35.6,desc-long
knowledge-center/kc-pipeline-welding-standards.html,https://pishtaj.ir/knowledge-center/kc-pipeline-welding-standards.html,knowledge-center,راهنمای کامل جوشکاری خطوط لوله؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,65,راهنمای کامل جوشکاری خطوط لوله — روش‌ها و استانداردها — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…؛ همراه نکات قیمت و مسیر استعلام.,189,https://pishtaj.ir/knowledge-center/kc-pipeline-welding-standards.html,"index, follow",راهنمای کامل جوشکاری خطوط لوله — روش‌ها و استانداردها,1,11,1782,2,0,32,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,37.7,desc-long
knowledge-center/kc-plc-programming-languages-guide.html,https://pishtaj.ir/knowledge-center/kc-plc-programming-languages-guide.html,knowledge-center,زبان‌های برنامه‌نویسی PLC | پیشرو تجهیز فرتاک,45,راهنمای ۵ زبان استاندارد برنامه‌نویسی PLC طبق IEC 61131-3 شامل Ladder، FBD، SFC، ST و IL، جدول تصمیم‌گیری کاربرد و اثر انتخاب زبان بر هزینه نگهداری بلندمدت؛ همراه نکات قیمت و مسیر استعلام.,188,https://pishtaj.ir/knowledge-center/kc-plc-programming-languages-guide.html,"index, follow",پنج زبان استاندارد برنامه‌نویسی PLC طبق IEC 61131-3,1,12,1700,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.3,desc-long
knowledge-center/kc-plc.html,https://pishtaj.ir/knowledge-center/kc-plc.html,knowledge-center,راهنمای کامل تابلوهای PLC و اتوماسیون صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,78,راهنمای کامل تابلوهای PLC و اتوماسیون صنعتی — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت، گاز و پتروشیمی؛ همراه نکات قیمت و مسیر استعلام.,194,https://pishtaj.ir/knowledge-center/kc-plc.html,"index, follow",راهنمای کامل تابلوهای PLC و اتوماسیون صنعتی,1,10,1609,2,0,32,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.9,title-long|desc-long
knowledge-center/kc-pm-predictive-vs-preventive-strategy.html,https://pishtaj.ir/knowledge-center/kc-pm-predictive-vs-preventive-strategy.html,knowledge-center,نگهداری پیشگویانه در برابر پیشگیرانه | پیشرو تجهیز فرتاک,56,راهنمای انتخاب استراتژی نگهداری صنعتی — تفاوت Preventive و Predictive Maintenance، معیار توجیه اقتصادی PdM و پیاده‌سازی RCM بر اساس تحلیل ریسک تجهیزات؛ همراه نکات قیمت و مسیر استعلام.,183,https://pishtaj.ir/knowledge-center/kc-pm-predictive-vs-preventive-strategy.html,"index, follow",راهنمای انتخاب استراتژی نگهداری پیشگویانه در برابر پیشگیرانه,1,22,1679,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.4,desc-long
knowledge-center/kc-pm.html,https://pishtaj.ir/knowledge-center/kc-pm.html,knowledge-center,راهنمای کامل نگهداری و تعمیرات (PM) تجهیزات صنعتی,49,راهنمای کامل نگهداری و تعمیرات (PM) تجهیزات صنعتی — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…؛ همراه نکات قیمت و مسیر استعلام.,185,https://pishtaj.ir/knowledge-center/kc-pm.html,"index, follow",راهنمای کامل نگهداری و تعمیرات (PM) تجهیزات صنعتی,1,9,1579,2,0,32,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,35.0,desc-long
knowledge-center/kc-pneumatic-electropneumatic-control-valves.html,https://pishtaj.ir/knowledge-center/kc-pneumatic-electropneumatic-control-valves.html,knowledge-center,راهنمای کامل شیرهای کنترل پنوماتیک و الکتروپنوماتیک,51,راهنمای کامل شیرهای کنترل پنوماتیک و الکتروپنوماتیک — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…؛ همراه نکات قیمت و مسیر استعلام.,187,https://pishtaj.ir/knowledge-center/kc-pneumatic-electropneumatic-control-valves.html,"index, follow",راهنمای کامل شیرهای کنترل پنوماتیک و الکتروپنوماتیک,1,12,1829,2,0,37,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,40.3,desc-long
knowledge-center/kc-ppe-selection-by-hazard-category.html,https://pishtaj.ir/knowledge-center/kc-ppe-selection-by-hazard-category.html,knowledge-center,راهنمای انتخاب PPE بر اساس دستهٔ خطر | پیشرو تجهیز فرتاک,56,راهنمای فنی انتخاب تجهیزات حفاظت فردی متناسب با نوع خطر — انتخاب دستکش شیمیایی، رتبه حرارتی Arc Flash، تجهیز تنفسی و سیستم جلوگیری از سقوط؛ همراه نکات قیمت و مسیر استعلام.,171,https://pishtaj.ir/knowledge-center/kc-ppe-selection-by-hazard-category.html,"index, follow",راهنمای انتخاب تجهیزات حفاظت فردی (PPE) بر اساس دستهٔ خطر,1,22,1680,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,35.0,desc-long
knowledge-center/kc-ppe.html,https://pishtaj.ir/knowledge-center/kc-ppe.html,knowledge-center,راهنمای کامل تجهیزات حفاظت فردی (PPE) صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,78,راهنمای کامل تجهیزات حفاظت فردی (PPE) صنعتی — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت، گاز و پتروشیمی؛ همراه نکات قیمت و مسیر استعلام.,194,https://pishtaj.ir/knowledge-center/kc-ppe.html,"index, follow",راهنمای کامل تجهیزات حفاظت فردی (PPE) صنعتی,1,9,1568,2,0,32,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,34.8,title-long|desc-long
knowledge-center/kc-pressure-gauge-glycerin-fill-guide.html,https://pishtaj.ir/knowledge-center/kc-pressure-gauge-glycerin-fill-guide.html,knowledge-center,گیج فشار پرشده با گلیسیرین | پیشرو تجهیز فرتاک,46,راهنمای فنی گیج فشار پرشده با گلیسیرین یا سیلیکون برای محیط‌های ارتعاشی و پالسی، مقایسه دو نوع مایع میراگر، و ترکیب با Diaphragm Seal برای سیالات چسبناک؛ همراه نکات قیمت و مسیر استعلام.,185,https://pishtaj.ir/knowledge-center/kc-pressure-gauge-glycerin-fill-guide.html,"index, follow",کاربرد گیج فشار پرشده با گلیسیرین در محیط‌های ارتعاشی و پالسی,1,13,1680,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,35.3,desc-long
knowledge-center/kc-pressure-gauge.html,https://pishtaj.ir/knowledge-center/kc-pressure-gauge.html,knowledge-center,راهنمای کامل گیج فشار (Pressure Gauge)؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,73,راهنمای کامل گیج فشار (Pressure Gauge) — انواع و کالیبراسیون — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های…؛ همراه نکات قیمت و مسیر استعلام.,192,https://pishtaj.ir/knowledge-center/kc-pressure-gauge.html,"index, follow",راهنمای کامل گیج فشار (Pressure Gauge) — انواع و کالیبراسیون,1,10,1632,2,0,32,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,37.0,title-long|desc-long
knowledge-center/kc-pressure-transmitter-range-selection.html,https://pishtaj.ir/knowledge-center/kc-pressure-transmitter-range-selection.html,knowledge-center,انتخاب رنج ترانسمیتر فشار | پیشرو تجهیز فرتاک,45,راهنمای فنی انتخاب رنج صحیح ترانسمیتر فشار، مفهوم Turndown Ratio، اثر انتخاب رنج نامناسب بر دقت اندازه‌گیری و پایداری حلقه کنترل، و مزیت ترانسمیترهای مالتی‌رنج؛ همراه نکات قیمت و مسیر استعلام.,192,https://pishtaj.ir/knowledge-center/kc-pressure-transmitter-range-selection.html,"index, follow",راهنمای انتخاب رنج صحیح ترانسمیتر فشار,1,13,1768,2,0,36,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,38.9,desc-long
knowledge-center/kc-project-management-equipment-supply.html,https://pishtaj.ir/knowledge-center/kc-project-management-equipment-supply.html,knowledge-center,راهنمای کامل مدیریت پروژه در تامین تجهیزات صنعتی,48,راهنمای کامل مدیریت پروژه در تامین تجهیزات صنعتی — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…؛ همراه نکات قیمت و مسیر استعلام.,184,https://pishtaj.ir/knowledge-center/kc-project-management-equipment-supply.html,"index, follow",راهنمای کامل مدیریت پروژه در تامین تجهیزات صنعتی,1,9,1564,2,0,31,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,34.0,desc-long
knowledge-center/kc-protective-relay-coordination-curve.html,https://pishtaj.ir/knowledge-center/kc-protective-relay-coordination-curve.html,knowledge-center,منحنی هماهنگی رله‌های حفاظتی (Coordination) | پیشرو تجهیز فرتاک,63,راهنمای فنی هماهنگی رله‌های حفاظتی صنعتی — اصل Time Grading، فاصلهٔ زمانی CTI، منحنی معکوس زمان-جریان و تفاوت رله دیفرانسیل با اضافه‌جریان؛ همراه نکات قیمت و مسیر استعلام.,171,https://pishtaj.ir/knowledge-center/kc-protective-relay-coordination-curve.html,"index, follow",راهنمای منحنی هماهنگی رله‌های حفاظتی (Protective Relay Coordination),1,19,1675,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,35.6,desc-long
knowledge-center/kc-psv-set-pressure-blowdown-adjustment.html,https://pishtaj.ir/knowledge-center/kc-psv-set-pressure-blowdown-adjustment.html,knowledge-center,تنظیم فشار ست و Blowdown شیر اطمینان PSV | پیشرو تجهیز فرتاک,60,راهنمای فنی تنظیم دقیق فشار ست و درصد Blowdown شیر اطمینان — جلوگیری از Chattering، تاثیر پس‌فشار متغیر و شیرهای Balanced Bellows طبق API 527؛ همراه نکات قیمت و مسیر استعلام.,174,https://pishtaj.ir/knowledge-center/kc-psv-set-pressure-blowdown-adjustment.html,"index, follow",راهنمای تنظیم فشار ست (Set Pressure) و Blowdown شیر اطمینان,1,20,1742,2,0,35,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.7,desc-long
knowledge-center/kc-psv.html,https://pishtaj.ir/knowledge-center/kc-psv.html,knowledge-center,راهنمای کامل شیرهای اطمینان (PSV)؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,68,راهنمای کامل شیرهای اطمینان (PSV) — انواع، سایزینگ و نصب — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…؛ همراه نکات قیمت و مسیر استعلام.,192,https://pishtaj.ir/knowledge-center/kc-psv.html,"index, follow",راهنمای کامل شیرهای اطمینان (PSV) — انواع، سایزینگ و نصب,1,11,1869,2,0,34,TechArticle|Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,40.8,title-long|desc-long
knowledge-center/kc-purchase-order-management.html,https://pishtaj.ir/knowledge-center/kc-purchase-order-management.html,knowledge-center,راهنمای کامل مدیریت سفارشات خرید (Purchase Order Management),60,راهنمای کامل مدیریت سفارشات خرید (Purchase Order Management) — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های…؛ همراه نکات قیمت و مسیر استعلام.,192,https://pishtaj.ir/knowledge-center/kc-purchase-order-management.html,"index, follow",راهنمای کامل مدیریت سفارشات خرید (Purchase Order Management),1,9,1594,2,0,32,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,35.2,desc-long
knowledge-center/kc-purchase-order-terms-conditions-guide.html,https://pishtaj.ir/knowledge-center/kc-purchase-order-terms-conditions-guide.html,knowledge-center,بندهای حقوقی سفارش خرید (PO) | پیشرو تجهیز فرتاک,48,راهنمای بندهای حقوقی و تجاری مهم در سفارش خرید تجهیزات صنعتی شامل خسارت تاخیر (LD)، نقطه شروع گارانتی، انتخاب صحیح Incoterm و بند فورس ماژور؛ همراه نکات قیمت و مسیر استعلام.,173,https://pishtaj.ir/knowledge-center/kc-purchase-order-terms-conditions-guide.html,"index, follow",بندهای حقوقی و تجاری حیاتی در متن سفارش خرید (PO),1,12,1686,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,35.0,desc-long
knowledge-center/kc-radar-level-transmitter-tank-installation.html,https://pishtaj.ir/knowledge-center/kc-radar-level-transmitter-tank-installation.html,knowledge-center,نصب صحیح ترانسمیتر سطح راداری در مخازن | پیشرو تجهیز فرتاک,58,راهنمای فنی نصب ترانسمیتر سطح راداری در مخازن ذخیره — فاصلهٔ ایمن از دیواره، تداخل موانع داخلی، لولهٔ آرام‌کننده و کالیبراسیون نرم‌افزاری پس از نصب؛ همراه نکات قیمت و مسیر استعلام.,180,https://pishtaj.ir/knowledge-center/kc-radar-level-transmitter-tank-installation.html,"index, follow",راهنمای نصب صحیح ترانسمیتر سطح راداری در مخازن ذخیره,1,22,1746,2,0,35,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,38.2,desc-long
knowledge-center/kc-reciprocating-pump-packing-seal-guide.html,https://pishtaj.ir/knowledge-center/kc-reciprocating-pump-packing-seal-guide.html,knowledge-center,آب‌بندی Packing پمپ رفت‌وبرگشتی | پیشرو تجهیز فرتاک,51,راهنمای فنی انتخاب پکینگ پمپ رفت‌وبرگشتی، انواع متریال PTFE و گرافیت، علل نشتی و فرسایش زودرس، و رویه صحیح نصب و تنظیم آب‌بندی ساقه پیستون؛ همراه نکات قیمت و مسیر استعلام.,171,https://pishtaj.ir/knowledge-center/kc-reciprocating-pump-packing-seal-guide.html,"index, follow",راهنمای انتخاب و نگهداری آب‌بندی (Packing/Seal) در پمپ‌های رفت‌وبرگشتی,1,14,1681,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.3,desc-long
knowledge-center/kc-reciprocating-pump.html,https://pishtaj.ir/knowledge-center/kc-reciprocating-pump.html,knowledge-center,راهنمای کامل پمپ‌های رفت و برگشتی (Reciprocating Pump),54,راهنمای کامل پمپ‌های رفت و برگشتی (Reciprocating Pump) — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…؛ همراه نکات قیمت و مسیر استعلام.,190,https://pishtaj.ir/knowledge-center/kc-reciprocating-pump.html,"index, follow",راهنمای کامل پمپ‌های رفت و برگشتی (Reciprocating Pump),1,10,1639,2,0,32,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,37.1,desc-long
knowledge-center/kc-refinery-distillation-column-tray-design.html,https://pishtaj.ir/knowledge-center/kc-refinery-distillation-column-tray-design.html,knowledge-center,طراحی سینی برج تقطیر پالایشگاه | پیشرو تجهیز فرتاک,50,راهنمای فنی طراحی سینی برج تقطیر پالایشگاه — مقایسه سینی سوراخ‌دار و دریچه‌ای، پدیدهٔ طغیان و Weeping، راندمان سینی واقعی و بازرسی حین Turnaround؛ همراه نکات قیمت و مسیر استعلام.,178,https://pishtaj.ir/knowledge-center/kc-refinery-distillation-column-tray-design.html,"index, follow",راهنمای طراحی سینی برج تقطیر پالایشگاه (Distillation Column Tray),1,20,1679,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,35.8,desc-long
knowledge-center/kc-rtd-thermocouple-thermistor.html,https://pishtaj.ir/knowledge-center/kc-rtd-thermocouple-thermistor.html,knowledge-center,راهنمای کامل سنسورهای دما؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,60,"راهنمای کامل سنسورهای دما — RTD, Thermocouple, Thermistor — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت…؛ همراه نکات قیمت و مسیر استعلام.",193,https://pishtaj.ir/knowledge-center/kc-rtd-thermocouple-thermistor.html,"index, follow","راهنمای کامل سنسورهای دما — RTD, Thermocouple, Thermistor",1,10,1609,2,0,32,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,36.6,desc-long
knowledge-center/kc-sawh-vs-lsaw-comparison.html,https://pishtaj.ir/knowledge-center/kc-sawh-vs-lsaw-comparison.html,knowledge-center,مقایسه لوله اسپیرال SAWH و LSAW | پیشرو تجهیز فرتاک,51,مقایسه فنی و اقتصادی لوله‌های اسپیرال SAWH و لوله درزدار طولی LSAW، اثر جهت درز جوش بر تنش حلقوی و راهنمای انتخاب برای خطوط انتقال قطر بزرگ؛ همراه نکات قیمت و مسیر استعلام.,172,https://pishtaj.ir/knowledge-center/kc-sawh-vs-lsaw-comparison.html,"index, follow",مقایسهٔ لوله‌های اسپیرال (SAWH) با لوله‌های درزدار طولی (LSAW),1,12,1707,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,35.0,desc-long
knowledge-center/kc-sawh.html,https://pishtaj.ir/knowledge-center/kc-sawh.html,knowledge-center,راهنمای کامل لوله‌های اسپیرال (SAWH)؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,71,راهنمای کامل لوله‌های اسپیرال (SAWH) — استانداردها، معیارهای انتخاب مهندسی، الزامات MTC و بازرسی و راهنمای استعلام و خرید در پروژه‌های نفت، گاز و پتروشیمی؛ همراه نکات قیمت و مسیر استعلام.,187,https://pishtaj.ir/knowledge-center/kc-sawh.html,"index, follow",راهنمای کامل لوله‌های اسپیرال (SAWH),1,11,1761,2,0,32,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,38.7,title-long|desc-long
knowledge-center/kc-shell-tube-heat-exchanger-tema-guide.html,https://pishtaj.ir/knowledge-center/kc-shell-tube-heat-exchanger-tema-guide.html,knowledge-center,انتخاب کلاس TEMA مبدل Shell & Tube | پیشرو تجهیز فرتاک,54,مقایسه فنی کلاس‌های TEMA-R/C/B و آرایش‌های Fixed Tube Sheet، U-Tube و Floating Head مبدل حرارتی Shell & Tube…؛ همراه نکات قیمت و مسیر استعلام.,142,https://pishtaj.ir/knowledge-center/kc-shell-tube-heat-exchanger-tema-guide.html,"index, follow",انتخاب کلاس TEMA و آرایش مبدل حرارتی Shell & Tube,1,10,1761,2,0,35,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,37.3,
