file,url,folder,title,words,inbound,outbound
knowledge-center/kc-orifice-plate-beta-ratio-sizing.html,https://pishtaj.ir/knowledge-center/kc-orifice-plate-beta-ratio-sizing.html,knowledge-center,محاسبهٔ نسبت بتا صفحهٔ اریفیس (ISO 5167) | پیشرو تجهیز فرتاک,1683,3,26
knowledge-center/kc-gas-analyzer-calibration-zero-span.html,https://pishtaj.ir/knowledge-center/kc-gas-analyzer-calibration-zero-span.html,knowledge-center,کالیبراسیون Zero و Span آنالایزر گازی | پیشرو تجهیز فرتاک,1682,3,26
knowledge-center/kc-reciprocating-pump-packing-seal-guide.html,https://pishtaj.ir/knowledge-center/kc-reciprocating-pump-packing-seal-guide.html,knowledge-center,آب‌بندی Packing پمپ رفت‌وبرگشتی | پیشرو تجهیز فرتاک,1681,3,26
knowledge-center/kc-ppe-selection-by-hazard-category.html,https://pishtaj.ir/knowledge-center/kc-ppe-selection-by-hazard-category.html,knowledge-center,راهنمای انتخاب PPE بر اساس دستهٔ خطر | پیشرو تجهیز فرتاک,1680,3,25
knowledge-center/kc-pressure-gauge-glycerin-fill-guide.html,https://pishtaj.ir/knowledge-center/kc-pressure-gauge-glycerin-fill-guide.html,knowledge-center,گیج فشار پرشده با گلیسیرین | پیشرو تجهیز فرتاک,1680,3,26
knowledge-center/kc-a106-mill-test-certificate-verification.html,https://pishtaj.ir/knowledge-center/kc-a106-mill-test-certificate-verification.html,knowledge-center,راستی‌آزمایی گواهی MTC لوله A106 Gr.B | پیشرو تجهیز فرتاک,1679,3,27
knowledge-center/kc-cooling-water-legionella-control.html,https://pishtaj.ir/knowledge-center/kc-cooling-water-legionella-control.html,knowledge-center,کنترل لژیونلا در سیستم آب خنک‌کننده | پیشرو تجهیز فرتاک,1679,3,25
knowledge-center/kc-lng-boil-off-gas-management.html,https://pishtaj.ir/knowledge-center/kc-lng-boil-off-gas-management.html,knowledge-center,مدیریت گاز تبخیرشدهٔ LNG (Boil-Off Gas) | پیشرو تجهیز فرتاک,1679,3,25
knowledge-center/kc-pm-predictive-vs-preventive-strategy.html,https://pishtaj.ir/knowledge-center/kc-pm-predictive-vs-preventive-strategy.html,knowledge-center,نگهداری پیشگویانه در برابر پیشگیرانه | پیشرو تجهیز فرتاک,1679,3,25
knowledge-center/kc-ct-pt-accuracy-class-burden.html,https://pishtaj.ir/knowledge-center/kc-ct-pt-accuracy-class-burden.html,knowledge-center,کلاس دقت و بار مجاز CT/PT | پیشرو تجهیز فرتاک,1677,3,26
knowledge-center/kc-explosion-proof-lighting-zone-classification.html,https://pishtaj.ir/knowledge-center/kc-explosion-proof-lighting-zone-classification.html,knowledge-center,روشنایی ضدانفجار و تطبیق با طبقه‌بندی مناطق | پیشرو تجهیز فرتاک,1676,3,25
knowledge-center/a53-pipe-specifications.html,https://pishtaj.ir/knowledge-center/a53-pipe-specifications.html,knowledge-center,مشخصات فنی لوله ASTM A53 Gr.B | پیشرو تجهیز فرتاک,1675,3,33
knowledge-center/kc-valve-leak-test-acceptance-criteria.html,https://pishtaj.ir/knowledge-center/kc-valve-leak-test-acceptance-criteria.html,knowledge-center,معیارهای پذیرش تست نشتی شیرآلات | پیشرو تجهیز فرتاک,1672,3,25
knowledge-center/kc-instrumentation-communication-protocols.html,https://pishtaj.ir/knowledge-center/kc-instrumentation-communication-protocols.html,knowledge-center,راهنمای کامل پروتکل‌های ارتباطی ابزار دقیق؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1662,3,28
knowledge-center/kc-technical-personnel-training.html,https://pishtaj.ir/knowledge-center/kc-technical-personnel-training.html,knowledge-center,راهنمای کامل آموزش و توانمندسازی پرسنل فنی صنعتی,1660,3,27
knowledge-center/kc-pipe-wall-thickness-corrosion-allowance.html,https://pishtaj.ir/knowledge-center/kc-pipe-wall-thickness-corrosion-allowance.html,knowledge-center,محاسبهٔ ضخامت لوله و حاشیهٔ خوردگی | پیشرو تجهیز فرتاک,1646,3,26
knowledge-center/kc-gc-ph-o2-h2s.html,https://pishtaj.ir/knowledge-center/kc-gc-ph-o2-h2s.html,knowledge-center,راهنمای کامل آنالایزرهای فرآیندی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1633,3,23
knowledge-center/kc-fire-suppression-agent-selection-guide.html,https://pishtaj.ir/knowledge-center/kc-fire-suppression-agent-selection-guide.html,knowledge-center,راهنمای انتخاب عامل اطفاء حریق صنعتی | پیشرو تجهیز فرتاک,1620,3,26
knowledge-center/kc-steel-beam-rebar-specifications.html,https://pishtaj.ir/knowledge-center/kc-steel-beam-rebar-specifications.html,knowledge-center,راهنمای کامل مشخصات فنی تیرآهن و میلگرد صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1614,3,27
knowledge-center/kc-supplier-qualification-assessment.html,https://pishtaj.ir/knowledge-center/kc-supplier-qualification-assessment.html,knowledge-center,راهنمای کامل ارزیابی و تایید صلاحیت تامین‌کنندگان,1613,3,27
knowledge-center/kc-plc.html,https://pishtaj.ir/knowledge-center/kc-plc.html,knowledge-center,راهنمای کامل تابلوهای PLC و اتوماسیون صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1609,3,23
knowledge-center/kc-rtd-thermocouple-thermistor.html,https://pishtaj.ir/knowledge-center/kc-rtd-thermocouple-thermistor.html,knowledge-center,راهنمای کامل سنسورهای دما؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1609,3,23
knowledge-center/kc-steel-plate-specifications.html,https://pishtaj.ir/knowledge-center/kc-steel-plate-specifications.html,knowledge-center,راهنمای کامل مشخصات فنی ورق‌های فولادی صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1602,3,27
knowledge-center/kc-hvac.html,https://pishtaj.ir/knowledge-center/kc-hvac.html,knowledge-center,راهنمای کامل سیستم تهویه صنعتی (HVAC) و فن‌های صنعتی,1596,3,22
knowledge-center/kc-purchase-order-management.html,https://pishtaj.ir/knowledge-center/kc-purchase-order-management.html,knowledge-center,راهنمای کامل مدیریت سفارشات خرید (Purchase Order Management),1594,3,22
knowledge-center/kc-cctv.html,https://pishtaj.ir/knowledge-center/kc-cctv.html,knowledge-center,راهنمای کامل سیستم دوربین مداربسته صنعتی (CCTV),1581,3,22
knowledge-center/kc-commissioning.html,https://pishtaj.ir/knowledge-center/kc-commissioning.html,knowledge-center,راهنمای کامل تجهیزات تست و راه‌اندازی پروژه‌های صنعتی,1581,3,22
knowledge-center/kc-esd-fire-gas.html,https://pishtaj.ir/knowledge-center/kc-esd-fire-gas.html,knowledge-center,راهنمای کامل سیستم ESD و Fire &amp; Gas (F&amp;G),1581,3,22
knowledge-center/kc-control-room-equipment-standards.html,https://pishtaj.ir/knowledge-center/kc-control-room-equipment-standards.html,knowledge-center,راهنمای کامل اتاق کنترل صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1580,3,27
knowledge-center/kc-customs-clearance.html,https://pishtaj.ir/knowledge-center/kc-customs-clearance.html,knowledge-center,راهنمای کامل ترخیص گمرکی کالاهای صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1578,3,22
knowledge-center/kc-gas-dehydration-teg.html,https://pishtaj.ir/knowledge-center/kc-gas-dehydration-teg.html,knowledge-center,راهنمای کامل تجهیزات آب‌گیری گاز (Gas Dehydration - TEG),1578,3,22
knowledge-center/kc-intrusion-detection-access-control.html,https://pishtaj.ir/knowledge-center/kc-intrusion-detection-access-control.html,knowledge-center,راهنمای کامل سیستم اعلام سرقت و کنترل دسترسی صنعتی,1568,3,21
knowledge-center/kc-ppe.html,https://pishtaj.ir/knowledge-center/kc-ppe.html,knowledge-center,راهنمای کامل تجهیزات حفاظت فردی (PPE) صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1568,3,22
blog/seamless-pipe-guide.html,https://pishtaj.ir/blog/seamless-pipe-guide.html,blog,راهنمای کامل لوله مانیسمان (بدون درز) | پیشرو تجهیز فرتاک,1312,3,25
blog/flanges-fittings-gaskets/index.html,https://pishtaj.ir/blog/flanges-fittings-gaskets/index.html,blog,نکات مهم خرید فلنج، فیتینگ و گسکت صنعتی | پیشرو تجهیز فرتاک,922,3,29
blog/petrochemical-supply-chain/index.html,https://pishtaj.ir/blog/petrochemical-supply-chain/index.html,blog,مدیریت زنجیره تامین تجهیزات پتروشیمی | پیشرو تجهیز فرتاک,892,3,29
knowledge-center/rosemount-pressure-transmitter-family.html,https://pishtaj.ir/knowledge-center/rosemount-pressure-transmitter-family.html,knowledge-center,ترانسمیتر فشار روزمونت؛ خانواده‌ی 3051 و 2088 و راهنمای انتخاب | پیشرو تجهیز فرتاک,706,3,25
suppliers/vcb-supplier.html,https://pishtaj.ir/suppliers/vcb-supplier.html,suppliers,تامین‌کننده وکیوم سیرکت بریکر VCB؛ قیمت و استعلام | پیشرو تجهیز فرتاک,621,3,24
about/logo-philosophy/index.html,https://pishtaj.ir/about/logo-philosophy/index.html,about,فلسفه طراحی لوگوی شرکت پیشرو تجهیز فرتاک | پیشرو تجهیز فرتاک,483,3,22
services/products/reciprocating-compressor.html,https://pishtaj.ir/services/products/reciprocating-compressor.html,services,خرید و تامین کمپرسور رفت‌وبرگشتی API 618 برای گاز فرایندی,1948,4,9
services/products/cable-accessories.html,https://pishtaj.ir/services/products/cable-accessories.html,services,خرید و تامین متعلقات کابل صنعتی؛ Cable Gland، Lug، Tray,1916,4,8
services/products/industrial-power-instrument-cable.html,https://pishtaj.ir/services/products/industrial-power-instrument-cable.html,services,خرید و تامین کابل قدرت و ابزار دقیق صنعتی؛ XLPE، Armored، Shielded,1885,4,17
services/products/pressure-gauge.html,https://pishtaj.ir/services/products/pressure-gauge.html,services,خرید و تامین گیج فشار صنعتی؛ Safety Pattern مطابق ASME B40.100,1882,4,9
services/products/air-cooler-fin-fan.html,https://pishtaj.ir/services/products/air-cooler-fin-fan.html,services,خرید و تامین Air Cooler و Fin Fan مطابق API 661,1864,4,8
knowledge-center/kc-actuator.html,https://pishtaj.ir/knowledge-center/kc-actuator.html,knowledge-center,راهنمای کامل انتخاب محرک (Actuator) برای شیرآلات,1858,4,24
knowledge-center/kc-cv-actuator.html,https://pishtaj.ir/knowledge-center/kc-cv-actuator.html,knowledge-center,راهنمای کامل شیرهای کنترل؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1856,4,24
services/products/stainless-steel-pipe.html,https://pishtaj.ir/services/products/stainless-steel-pipe.html,services,خرید و تامین لوله استنلس استیل ASTM A312 TP304/TP316,1849,4,17
services/products/vertical-multistage-pump.html,https://pishtaj.ir/services/products/vertical-multistage-pump.html,services,خرید و تامین پمپ طبقاتی عمودی؛ Vertical Multistage Pump,1844,4,8
knowledge-center/steam-control-valve-sizing-guide.html,https://pishtaj.ir/knowledge-center/steam-control-valve-sizing-guide.html,knowledge-center,سایزینگ کنترل ولو بخار چیست؟ نکات انتخاب Steam Control Valve,1841,4,14
knowledge-center/kc-surge-arrester-emergency-shutdown-valves.html,https://pishtaj.ir/knowledge-center/kc-surge-arrester-emergency-shutdown-valves.html,knowledge-center,راهنمای کامل شیرهای برقگیر و شیرهای قطع اضطراری,1828,4,28
knowledge-center/api-602-small-gate-valve.html,https://pishtaj.ir/knowledge-center/api-602-small-gate-valve.html,knowledge-center,استاندارد API 602 | پیشرو تجهیز فرتاک,1823,4,27
knowledge-center/vfd-variable-frequency-drive-guide.html,https://pishtaj.ir/knowledge-center/vfd-variable-frequency-drive-guide.html,knowledge-center,راهنمای درایو فرکانس متغیر VFD صنعتی | پیشرو تجهیز فرتاک,1823,4,27
knowledge-center/seamless-pipe-complete-guide.html,https://pishtaj.ir/knowledge-center/seamless-pipe-complete-guide.html,knowledge-center,راهنمای جامع لوله مانیسمان (بدون درز) | پیشرو تجهیز فرتاک,1816,4,27
knowledge-center/safety-relief-valve-guide.html,https://pishtaj.ir/knowledge-center/safety-relief-valve-guide.html,knowledge-center,راهنمای شیر اطمینان و ایمنی (PSV/PRV) صنعتی | پیشرو تجهیز فرتاک,1815,4,26
knowledge-center/kc-globe-valve-type-type.html,https://pishtaj.ir/knowledge-center/kc-globe-valve-type-type.html,knowledge-center,راهنمای کامل شیرهای Globe Valve؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1810,4,24
knowledge-center/kc-pipe-support-steel-structure.html,https://pishtaj.ir/knowledge-center/kc-pipe-support-steel-structure.html,knowledge-center,راهنمای کامل سازه فلزی و ساپورت لوله در خطوط لوله کشی صنعتی,1810,4,22
knowledge-center/kc-cf8-cf8m-cf3m.html,https://pishtaj.ir/knowledge-center/kc-cf8-cf8m-cf3m.html,knowledge-center,راهنمای کامل شیرهای صنعتی استینلس استیل؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1808,4,23
knowledge-center/globe-angle-valve.html,https://pishtaj.ir/knowledge-center/globe-angle-valve.html,knowledge-center,مقایسه شیر Globe و Angle Valve | پیشرو تجهیز فرتاک,1807,4,32
services/products/thermowell.html,https://pishtaj.ir/services/products/thermowell.html,services,خرید و تامین ترموول صنعتی؛ Flanged، Threaded و Weld-in,1801,4,9
knowledge-center/radar-level-transmitter-guide.html,https://pishtaj.ir/knowledge-center/radar-level-transmitter-guide.html,knowledge-center,راهنمای ترانسمیتر سطح راداری صنعتی | پیشرو تجهیز فرتاک,1797,4,26
knowledge-center/api-5l-x65.html,https://pishtaj.ir/knowledge-center/api-5l-x65.html,knowledge-center,لوله API 5L X65 | پیشرو تجهیز فرتاک,1796,4,31
knowledge-center/kc-nps-dn-schedule-od-wt.html,https://pishtaj.ir/knowledge-center/kc-nps-dn-schedule-od-wt.html,knowledge-center,راهنمای کامل ابعاد لوله‌های صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1791,4,23
services/products/stud-bolts-nuts.html,https://pishtaj.ir/services/products/stud-bolts-nuts.html,services,خرید و تامین استادبولت ASTM A193 B7/B8 و مهره A194 2H,1789,4,9
knowledge-center/astm-a105-vs-a234.html,https://pishtaj.ir/knowledge-center/astm-a105-vs-a234.html,knowledge-center,مقایسه ASTM A105 و ASTM A234 در پایپینگ | پیشرو تجهیز فرتاک,1786,4,30
knowledge-center/industrial-customs-clearance-guide.html,https://pishtaj.ir/knowledge-center/industrial-customs-clearance-guide.html,knowledge-center,راهنمای ترخیص گمرکی کالاهای صنعتی | پیشرو تجهیز فرتاک,1780,4,29
knowledge-center/power-plant-industry-supply-guide.html,https://pishtaj.ir/knowledge-center/power-plant-industry-supply-guide.html,knowledge-center,راهنمای تامین تجهیزات نیروگاهی صنعتی | پیشرو تجهیز فرتاک,1779,4,30
knowledge-center/kc-actuator-fail-safe-position-guide.html,https://pishtaj.ir/knowledge-center/kc-actuator-fail-safe-position-guide.html,knowledge-center,انتخاب وضعیت ایمن Fail-Safe محرک شیرآلات | پیشرو تجهیز فرتاک,1775,4,26
knowledge-center/kc-pressure-transmitter-range-selection.html,https://pishtaj.ir/knowledge-center/kc-pressure-transmitter-range-selection.html,knowledge-center,انتخاب رنج ترانسمیتر فشار | پیشرو تجهیز فرتاک,1768,4,28
knowledge-center/rosemount-3051.html,https://pishtaj.ir/knowledge-center/rosemount-3051.html,knowledge-center,ترانسمیتر فشار Rosemount 3051؛ مشخصات فنی و نصب | پیشرو تجهیز فرتاک,1768,4,25
knowledge-center/kc-air-cooled-fin-fan-selection-guide.html,https://pishtaj.ir/knowledge-center/kc-air-cooled-fin-fan-selection-guide.html,knowledge-center,انتخاب فن مبدل هوایی Air Cooled برای اقلیم گرم,1761,4,25
knowledge-center/scada-rtu-system-guide.html,https://pishtaj.ir/knowledge-center/scada-rtu-system-guide.html,knowledge-center,راهنمای سیستم SCADA و RTU در اتوماسیون صنعتی | پیشرو تجهیز فرتاک,1755,4,24
knowledge-center/psv-prv-api-520-api-526.html,https://pishtaj.ir/knowledge-center/psv-prv-api-520-api-526.html,knowledge-center,شیر اطمینان PSV/PRV | پیشرو تجهیز فرتاک,1752,4,26
knowledge-center/rtd-vs-thermocouple-comparison.html,https://pishtaj.ir/knowledge-center/rtd-vs-thermocouple-comparison.html,knowledge-center,مقایسه سنسور دما RTD و Thermocouple صنعتی | پیشرو تجهیز فرتاک,1752,4,25
knowledge-center/thermal-mass-flowmeter.html,https://pishtaj.ir/knowledge-center/thermal-mass-flowmeter.html,knowledge-center,فلومتر حرارتی (Thermal Mass Flowmeter) | پیشرو تجهیز فرتاک,1752,4,26
knowledge-center/plc-types-industrial-guide.html,https://pishtaj.ir/knowledge-center/plc-types-industrial-guide.html,knowledge-center,راهنمای انواع PLC صنعتی | پیشرو تجهیز فرتاک,1751,4,25
knowledge-center/mv-iec-62271.html,https://pishtaj.ir/knowledge-center/mv-iec-62271.html,knowledge-center,تابلو MV | پیشرو تجهیز فرتاک,1750,4,25
knowledge-center/protective-relay-guide.html,https://pishtaj.ir/knowledge-center/protective-relay-guide.html,knowledge-center,راهنمای رله‌های حفاظتی در تابلو برق صنعتی | پیشرو تجهیز فرتاک,1750,4,25
knowledge-center/sil-certification-instrument-guide.html,https://pishtaj.ir/knowledge-center/sil-certification-instrument-guide.html,knowledge-center,راهنمای گواهی SIL در ابزار دقیق صنعتی | پیشرو تجهیز فرتاک,1750,4,24
knowledge-center/astm-jis.html,https://pishtaj.ir/knowledge-center/astm-jis.html,knowledge-center,مقایسه استاندارد ASTM و JIS در پایپینگ | پیشرو تجهیز فرتاک,1743,4,30
knowledge-center/kc-class-900-class-2500.html,https://pishtaj.ir/knowledge-center/kc-class-900-class-2500.html,knowledge-center,راهنمای کامل فلنج‌های فشار قوی Class 900 تا Class 2500,1743,4,22
knowledge-center/hydrostatic-level-transmitter.html,https://pishtaj.ir/knowledge-center/hydrostatic-level-transmitter.html,knowledge-center,راهنمای ترانسمیتر سطح هیدرواستاتیک صنعتی | پیشرو تجهیز فرتاک,1742,4,25
knowledge-center/vendor-qualification.html,https://pishtaj.ir/knowledge-center/vendor-qualification.html,knowledge-center,راهنمای تأیید صلاحیت تامین‌کننده (Vendor Qualification),1741,4,29
knowledge-center/ndt-ut.html,https://pishtaj.ir/knowledge-center/ndt-ut.html,knowledge-center,بازرسی NDT با تست فراصوت (UT) | پیشرو تجهیز فرتاک,1733,4,29
knowledge-center/ndt-rt.html,https://pishtaj.ir/knowledge-center/ndt-rt.html,knowledge-center,بازرسی NDT با تست رادیوگرافی (RT) | پیشرو تجهیز فرتاک,1731,4,29
knowledge-center/acb-circuit-breaker-guide.html,https://pishtaj.ir/knowledge-center/acb-circuit-breaker-guide.html,knowledge-center,راهنمای کلید هوایی ACB (Air Circuit Breaker) | پیشرو تجهیز فرتاک,1727,4,27
knowledge-center/butterfly-valve-complete-guide.html,https://pishtaj.ir/knowledge-center/butterfly-valve-complete-guide.html,knowledge-center,راهنمای جامع Butterfly Valve (شیر پروانه‌ای) | پیشرو تجهیز فرتاک,1727,4,27
knowledge-center/a53-gr-b.html,https://pishtaj.ir/knowledge-center/a53-gr-b.html,knowledge-center,راهنمای خرید لوله A53 Gr.B | پیشرو تجهیز فرتاک,1726,4,25
knowledge-center/kc-stainless-steel-pipe-passivation-procedure.html,https://pishtaj.ir/knowledge-center/kc-stainless-steel-pipe-passivation-procedure.html,knowledge-center,پسیو کردن لولهٔ استینلس استیل بعد از جوش | پیشرو تجهیز فرتاک,1717,4,30
knowledge-center/api-6d-ball-valve-standard.html,https://pishtaj.ir/knowledge-center/api-6d-ball-valve-standard.html,knowledge-center,استاندارد API 6D | پیشرو تجهیز فرتاک,1710,4,27
knowledge-center/kc-ndt-method-selection-by-defect-type.html,https://pishtaj.ir/knowledge-center/kc-ndt-method-selection-by-defect-type.html,knowledge-center,راهنمای انتخاب روش NDT بر اساس نوع عیب | پیشرو تجهیز فرتاک,1707,4,25
knowledge-center/ss304-ss316.html,https://pishtaj.ir/knowledge-center/ss304-ss316.html,knowledge-center,لوله استینلس استیل SS304 و SS316 | پیشرو تجهیز فرتاک,1707,4,24
knowledge-center/fire-test-api-607.html,https://pishtaj.ir/knowledge-center/fire-test-api-607.html,knowledge-center,راهنمای تست آتش (Fire Test) شیرآلات | پیشرو تجهیز فرتاک,1700,4,24
knowledge-center/kc-plc-programming-languages-guide.html,https://pishtaj.ir/knowledge-center/kc-plc-programming-languages-guide.html,knowledge-center,زبان‌های برنامه‌نویسی PLC | پیشرو تجهیز فرتاک,1700,4,26
knowledge-center/kc-cctv-camera-selection-hazardous-area.html,https://pishtaj.ir/knowledge-center/kc-cctv-camera-selection-hazardous-area.html,knowledge-center,انتخاب دوربین CCTV ضدانفجار برای مناطق خطرناک | پیشرو تجهیز فرتاک,1699,4,26
knowledge-center/socket-weld-threaded.html,https://pishtaj.ir/knowledge-center/socket-weld-threaded.html,knowledge-center,مقایسه فلنج Socket Weld و Threaded | پیشرو تجهیز فرتاک,1699,4,25
knowledge-center/kc-astm-a106-heat-treatment-requirements.html,https://pishtaj.ir/knowledge-center/kc-astm-a106-heat-treatment-requirements.html,knowledge-center,عملیات حرارتی Normalizing لوله A106 | پیشرو تجهیز فرتاک,1697,4,27
knowledge-center/astm-a335-p11-p22-p91.html,https://pishtaj.ir/knowledge-center/astm-a335-p11-p22-p91.html,knowledge-center,"لوله آلیاژی ASTM A335 P11, P22, P91 | پیشرو تجهیز فرتاک",1696,4,25
knowledge-center/guided-wave-non-contact.html,https://pishtaj.ir/knowledge-center/guided-wave-non-contact.html,knowledge-center,سطح‌سنج راداری | پیشرو تجهیز فرتاک,1691,4,24
knowledge-center/seat-ptfe-peek-nylon.html,https://pishtaj.ir/knowledge-center/seat-ptfe-peek-nylon.html,knowledge-center,مواد نشیمنگاه (Seat) در شیرآلات | پیشرو تجهیز فرتاک,1691,4,24
knowledge-center/modbus-tcp-rtu.html,https://pishtaj.ir/knowledge-center/modbus-tcp-rtu.html,knowledge-center,راهنمای شبکه Modbus TCP/RTU | پیشرو تجهیز فرتاک,1688,4,24
knowledge-center/sil-iec-61508-iec-61511.html,https://pishtaj.ir/knowledge-center/sil-iec-61508-iec-61511.html,knowledge-center,SIL در ابزار دقیق | پیشرو تجهیز فرتاک,1688,4,24
knowledge-center/kc-cf8-cf8m-casting-defects-inspection.html,https://pishtaj.ir/knowledge-center/kc-cf8-cf8m-casting-defects-inspection.html,knowledge-center,عیوب ریخته‌گری و بازرسی بدنهٔ شیر CF8/CF8M | پیشرو تجهیز فرتاک,1687,4,25
knowledge-center/kc-pipeline-pigging-cleaning-operations.html,https://pishtaj.ir/knowledge-center/kc-pipeline-pigging-cleaning-operations.html,knowledge-center,عملیات پیگینگ و تمیزکاری خط لوله (Pigging) | پیشرو تجهیز فرتاک,1684,4,25
knowledge-center/conductivity-meter.html,https://pishtaj.ir/knowledge-center/conductivity-meter.html,knowledge-center,راهنمای هدایت سنج (Conductivity Meter) | پیشرو تجهیز فرتاک,1681,4,24
knowledge-center/kc-offshore-subsea-pipeline-cathodic-protection.html,https://pishtaj.ir/knowledge-center/kc-offshore-subsea-pipeline-cathodic-protection.html,knowledge-center,حفاظت کاتدی خط لولهٔ زیردریایی Offshore | پیشرو تجهیز فرتاک,1681,4,25
knowledge-center/kc-cement-kiln-refractory-lining-guide.html,https://pishtaj.ir/knowledge-center/kc-cement-kiln-refractory-lining-guide.html,knowledge-center,راهنمای نسوزکاری کورهٔ سیمان Kiln Refractory | پیشرو تجهیز فرتاک,1677,4,25
knowledge-center/kc-sulfur-recovery-tail-gas-treatment.html,https://pishtaj.ir/knowledge-center/kc-sulfur-recovery-tail-gas-treatment.html,knowledge-center,واحد تصفیهٔ گاز دنباله TGTU در بازیافت گوگرد | پیشرو تجهیز فرتاک,1675,4,25
knowledge-center/kc-thermocouple-cold-junction-compensation.html,https://pishtaj.ir/knowledge-center/kc-thermocouple-cold-junction-compensation.html,knowledge-center,جبران‌سازی نقطهٔ سرد ترموکوپل (CJC) | پیشرو تجهیز فرتاک,1675,4,26
knowledge-center/kc-desalter-electrostatic-grid-troubleshooting.html,https://pishtaj.ir/knowledge-center/kc-desalter-electrostatic-grid-troubleshooting.html,knowledge-center,عیب‌یابی شبکهٔ الکترواستاتیک دیسالتر | پیشرو تجهیز فرتاک,1674,4,25
knowledge-center/kc-a106-api-5l-standard-selection-by-project.html,https://pishtaj.ir/knowledge-center/kc-a106-api-5l-standard-selection-by-project.html,knowledge-center,انتخاب استاندارد A106 یا API 5L بر اساس پروژه | پیشرو تجهیز فرتاک,1658,4,26
knowledge-center/kc-thermal-powerplant-equipment.html,https://pishtaj.ir/knowledge-center/kc-thermal-powerplant-equipment.html,knowledge-center,راهنمای کامل تجهیزات نیروگاه حرارتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1651,4,22
knowledge-center/kc-commissioning-punch-list-management.html,https://pishtaj.ir/knowledge-center/kc-commissioning-punch-list-management.html,knowledge-center,مدیریت Punch List در Commissioning | پیشرو تجهیز فرتاک,1650,4,24
knowledge-center/nioc-npc-vendor-list-guide.html,https://pishtaj.ir/knowledge-center/nioc-npc-vendor-list-guide.html,knowledge-center,راهنمای وندورلیست NIOC و NPC در پروژه‌های نفتی,1643,4,29
knowledge-center/kc-chemical-injection.html,https://pishtaj.ir/knowledge-center/kc-chemical-injection.html,knowledge-center,راهنمای کامل سیستم تزریق مواد شیمیایی (Chemical Injection),1641,4,24
knowledge-center/kc-ngl-lpg-lng.html,https://pishtaj.ir/knowledge-center/kc-ngl-lpg-lng.html,knowledge-center,"راهنمای کامل تجهیزات خطوط گاز طبیعی (NGL, LPG, LNG)",1639,4,23
knowledge-center/kc-reciprocating-pump.html,https://pishtaj.ir/knowledge-center/kc-reciprocating-pump.html,knowledge-center,راهنمای کامل پمپ‌های رفت و برگشتی (Reciprocating Pump),1639,4,23
knowledge-center/kc-lightning-protection-arrester.html,https://pishtaj.ir/knowledge-center/kc-lightning-protection-arrester.html,knowledge-center,راهنمای کامل برقگیر و سیستم حفاظت در برابر صاعقه صنعتی,1636,4,23
knowledge-center/kc-pressure-gauge.html,https://pishtaj.ir/knowledge-center/kc-pressure-gauge.html,knowledge-center,راهنمای کامل گیج فشار (Pressure Gauge)؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1632,4,23
knowledge-center/kc-energy-management-oil-gas.html,https://pishtaj.ir/knowledge-center/kc-energy-management-oil-gas.html,knowledge-center,راهنمای کامل مدیریت انرژی در صنایع نفت و گاز؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1631,4,27
knowledge-center/kc-oil-gas-export-terminal-equipment.html,https://pishtaj.ir/knowledge-center/kc-oil-gas-export-terminal-equipment.html,knowledge-center,راهنمای کامل تجهیزات پایانه‌های صادراتی نفت و گاز,1624,4,27
knowledge-center/kc-petrochemical-complex-equipment.html,https://pishtaj.ir/knowledge-center/kc-petrochemical-complex-equipment.html,knowledge-center,راهنمای کامل تجهیزات مجتمع پتروشیمی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1616,4,23
knowledge-center/kc-air-cooled.html,https://pishtaj.ir/knowledge-center/kc-air-cooled.html,knowledge-center,راهنمای کامل مبدل‌های حرارتی هوایی (Air Cooled),1615,4,22
knowledge-center/kc-technical-certifications-supplier-qualification.html,https://pishtaj.ir/knowledge-center/kc-technical-certifications-supplier-qualification.html,knowledge-center,راهنمای کامل گواهینامه‌های فنی و صلاحیت تامین‌کنندگان,1612,4,27
knowledge-center/kc-hse.html,https://pishtaj.ir/knowledge-center/kc-hse.html,knowledge-center,راهنمای کامل سیستم مدیریت ایمنی (HSE) در صنایع فرایندی,1596,4,22
knowledge-center/industrial-procurement-documentation-guide.html,https://pishtaj.ir/knowledge-center/industrial-procurement-documentation-guide.html,knowledge-center,راهنمای مدارک خرید تجهیزات صنعتی؛ MTC، COC، TPI و Data Book,1591,4,12
